"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
"2",11,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0
"3",8,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"4",11,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0
"5",9,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"6",11,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
"7",8,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
"8",9,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
"9",9,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
"10",12,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0
"11",13,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"12",8,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
"13",10,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
"14",11,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
"15",10,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
"16",9,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
"17",10,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"18",6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"19",13,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"20",8,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
"21",8,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
"22",10,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"23",8,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"24",10,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
"25",12,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1
"26",8,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
"27",9,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
"28",10,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0
"29",12,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
"30",9,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"31",15,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1
"32",11,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
"33",10,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"34",10,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
"35",10,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1
"36",8,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"37",13,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
"38",10,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
"39",13,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0
"40",13,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
"41",14,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
"42",6,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
"43",7,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"44",11,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"45",8,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
"46",5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"47",12,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1
"48",12,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1
"49",8,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
"50",8,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
