"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",1,0,0,1,0,0,0,0,0,0,0
"2",2,0,1,0,1,0,0,0,0,0,0
"3",1,0,0,1,0,0,0,0,0,0,0
"4",1,0,0,0,1,0,0,0,0,0,0
"5",2,0,1,1,0,0,0,0,0,0,0
"6",2,0,0,1,1,0,0,0,0,0,0
"7",5,1,1,1,1,1,0,0,0,0,0
"8",2,0,0,1,0,1,0,0,0,0,0
"9",1,1,0,0,0,0,0,0,0,0,0
"10",1,0,0,0,0,1,0,0,0,0,0
"11",4,1,1,1,1,0,0,0,0,0,0
"12",4,1,1,1,0,1,0,0,0,0,0
"13",4,1,1,1,0,1,0,0,0,0,0
"14",1,0,0,0,1,0,0,0,0,0,0
"15",3,1,0,1,0,1,0,0,0,0,0
"16",4,1,0,1,1,1,0,0,0,0,0
"17",4,1,1,1,0,1,0,0,0,0,0
"18",2,0,0,0,1,1,0,0,0,0,0
"19",4,1,1,1,1,0,0,0,0,0,0
"20",3,0,0,1,1,1,0,0,0,0,0
"21",2,1,1,0,0,0,0,0,0,0,0
"22",2,0,0,1,1,0,0,0,0,0,0
"23",5,1,1,1,1,1,0,0,0,0,0
"24",3,1,1,0,1,0,0,0,0,0,0
"25",3,1,1,0,0,1,0,0,0,0,0
"26",3,1,1,0,1,0,0,0,0,0,0
"27",2,0,1,0,0,1,0,0,0,0,0
"28",3,1,1,0,1,0,0,0,0,0,0
"29",3,1,0,1,0,1,0,0,0,0,0
"30",1,0,0,0,1,0,0,0,0,0,0
"31",4,1,1,1,0,1,0,0,0,0,0
"32",3,0,0,1,1,1,0,0,0,0,0
"33",3,0,1,1,0,1,0,0,0,0,0
"34",4,1,1,0,1,1,0,0,0,0,0
"35",4,1,1,0,1,1,0,0,0,0,0
"36",2,1,0,0,0,1,0,0,0,0,0
"37",4,0,1,1,1,1,0,0,0,0,0
"38",4,1,1,0,1,1,0,0,0,0,0
"39",3,1,1,1,0,0,0,0,0,0,0
"40",3,1,0,1,0,1,0,0,0,0,0
"41",2,0,1,1,0,0,0,0,0,0,0
"42",2,1,1,0,0,0,0,0,0,0,0
"43",2,1,0,1,0,0,0,0,0,0,0
"44",4,0,1,1,1,1,0,0,0,0,0
"45",2,1,0,1,0,0,0,0,0,0,0
"46",2,1,0,0,1,0,0,0,0,0,0
"47",3,1,0,1,1,0,0,0,0,0,0
"48",2,0,1,0,0,1,0,0,0,0,0
"49",1,1,0,0,0,0,0,0,0,0,0
"50",1,1,0,0,0,0,0,0,0,0,0
