"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",9,1,0,1,1,1,1,1,1,1,1
"2",5,0,1,0,1,0,1,1,1,0,0
"3",5,0,1,0,0,1,1,0,1,0,1
"4",7,1,1,1,0,1,1,0,1,1,0
"5",6,1,1,1,1,0,1,0,1,0,0
"6",6,1,1,1,0,0,1,0,0,1,1
"7",7,1,1,1,0,1,1,1,0,1,0
"8",4,0,0,0,0,1,1,0,1,0,1
"9",4,0,1,0,1,0,1,1,0,0,0
"10",4,0,0,0,1,0,1,1,0,0,1
"11",4,1,1,0,0,1,1,0,0,0,0
"12",4,0,0,1,0,0,0,1,1,1,0
"13",5,0,0,1,1,1,0,1,1,0,0
"14",5,0,1,1,0,0,1,1,0,0,1
"15",5,1,0,1,1,1,0,1,0,0,0
"16",5,1,1,1,0,1,0,0,0,1,0
"17",5,1,0,1,0,0,1,1,0,0,1
"18",5,0,1,0,0,1,0,1,0,1,1
"19",3,1,0,0,0,0,0,0,1,1,0
"20",5,1,0,0,0,1,0,0,1,1,1
"21",4,0,0,1,0,0,1,0,1,0,1
"22",4,0,0,1,1,0,0,0,0,1,1
"23",2,0,0,0,0,1,0,1,0,0,0
"24",4,0,1,0,0,0,0,0,1,1,1
"25",6,1,0,0,1,0,1,1,1,0,1
"26",4,1,1,0,0,1,0,0,1,0,0
"27",7,1,1,0,0,1,1,0,1,1,1
"28",8,1,1,1,1,1,0,1,0,1,1
"29",3,0,1,0,0,1,0,0,1,0,0
"30",7,1,1,0,1,1,1,1,0,1,0
"31",3,0,1,0,0,0,0,1,0,1,0
"32",7,1,1,1,1,0,1,1,1,0,0
"33",8,1,0,1,1,0,1,1,1,1,1
"34",5,1,0,1,0,1,1,1,0,0,0
"35",4,1,1,0,1,0,0,0,0,1,0
"36",6,0,1,1,0,1,1,0,1,1,0
"37",2,1,0,0,0,0,1,0,0,0,0
"38",6,1,0,1,0,1,1,0,1,1,0
"39",4,0,0,0,1,0,0,1,1,0,1
"40",8,1,1,0,1,0,1,1,1,1,1
"41",3,0,0,1,0,0,0,0,0,1,1
"42",7,0,1,1,1,1,0,1,1,0,1
"43",6,1,1,1,0,0,1,0,1,1,0
"44",6,1,1,1,0,1,0,1,0,1,0
"45",4,1,1,0,0,0,1,0,0,1,0
"46",4,1,1,0,0,1,0,0,1,0,0
"47",6,0,0,1,1,0,1,0,1,1,1
"48",7,1,0,1,1,1,0,1,0,1,1
"49",4,1,0,1,1,0,0,1,0,0,0
"50",5,0,1,0,1,1,0,1,0,0,1
