"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",6,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"2",10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"3",11,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1
"4",11,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0
"5",13,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1
"6",11,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
"7",8,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0
"8",14,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"9",9,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0
"10",9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
"11",13,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
"12",7,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
"13",9,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1
"14",11,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0
"15",5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"16",8,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"17",10,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
"18",7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
"19",8,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"20",8,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"21",9,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"22",8,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
"23",9,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0
"24",9,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"25",10,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
"26",9,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
"27",8,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
"28",10,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
"29",12,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0
"30",9,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
"31",7,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"32",6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"33",9,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
"34",9,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"35",8,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
"36",7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"37",11,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
"38",12,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1
"39",8,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
"40",14,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"41",11,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
"42",13,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1
"43",13,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"44",7,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
"45",9,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
"46",12,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
"47",10,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0
"48",9,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
"49",14,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
"50",10,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
