"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,1,0,0,1,0,1,0,1
"2",4,1,0,0,1,0,0,0,1,1,0
"3",6,0,1,1,1,1,0,1,0,0,1
"4",7,1,0,1,1,1,0,0,1,1,1
"5",4,1,0,0,1,0,1,0,0,0,1
"6",7,0,1,1,1,1,1,1,1,0,0
"7",6,1,0,1,1,1,0,0,1,1,0
"8",5,0,1,1,0,0,1,0,1,0,1
"9",4,1,0,0,0,1,0,1,1,0,0
"10",3,0,0,1,0,0,1,0,0,1,0
"11",7,1,1,0,1,1,1,0,0,1,1
"12",5,1,1,1,0,1,0,0,0,0,1
"13",5,0,1,0,0,1,1,1,0,1,0
"14",7,0,1,1,1,1,1,1,1,0,0
"15",5,0,0,1,0,1,1,0,1,1,0
"16",7,0,1,1,0,1,1,1,0,1,1
"17",6,1,0,0,0,0,1,1,1,1,1
"18",8,1,1,0,1,0,1,1,1,1,1
"19",3,0,0,1,0,0,0,0,1,1,0
"20",6,1,0,1,1,0,1,1,1,0,0
"21",5,0,0,1,1,0,0,1,1,0,1
"22",6,1,1,1,1,0,0,0,1,0,1
"23",4,0,0,1,0,1,1,0,0,1,0
"24",7,1,1,1,1,1,1,1,0,0,0
"25",4,1,0,1,1,1,0,0,0,0,0
"26",7,1,1,1,1,0,1,1,0,1,0
"27",5,1,0,0,1,0,0,1,0,1,1
"28",6,0,1,1,0,1,0,0,1,1,1
"29",2,0,0,1,0,0,0,0,1,0,0
"30",6,1,1,1,0,1,0,1,0,1,0
"31",4,0,0,0,0,1,1,0,1,0,1
"32",4,0,0,1,0,0,0,1,1,0,1
"33",0,0,0,0,0,0,0,0,0,0,0
"34",6,0,1,1,1,0,0,1,0,1,1
"35",5,1,1,0,0,0,1,1,0,1,0
"36",2,0,0,1,0,0,0,0,0,0,1
"37",7,1,0,1,1,1,1,0,1,1,0
"38",5,1,0,0,0,1,1,1,0,0,1
"39",5,1,0,1,0,0,1,1,1,0,0
"40",6,0,1,1,0,0,1,1,0,1,1
"41",6,1,1,1,0,0,1,0,1,1,0
"42",7,1,0,1,1,0,1,0,1,1,1
"43",6,0,1,1,0,0,1,0,1,1,1
"44",5,0,1,0,1,0,1,0,1,0,1
"45",2,0,0,0,0,0,0,0,1,0,1
"46",3,1,0,0,0,0,0,1,0,0,1
"47",5,1,1,0,0,0,1,1,0,0,1
"48",5,1,0,0,1,0,1,1,1,0,0
"49",4,0,1,1,1,0,0,1,0,0,0
"50",6,1,1,0,0,1,0,0,1,1,1
