"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",7,0,1,0,1,1,1,0,1,1,1
"2",5,1,0,0,1,0,0,1,1,0,1
"3",2,0,0,1,0,0,0,0,1,0,0
"4",5,0,1,0,0,1,1,0,1,1,0
"5",7,1,1,1,1,1,0,1,0,1,0
"6",7,1,1,0,1,1,1,1,0,1,0
"7",5,0,0,1,0,1,1,0,1,1,0
"8",3,0,1,0,0,0,0,1,0,0,1
"9",8,1,0,0,1,1,1,1,1,1,1
"10",6,1,1,0,1,0,1,1,1,0,0
"11",7,1,0,1,1,0,1,1,0,1,1
"12",7,1,1,1,1,1,0,0,1,0,1
"13",6,0,1,0,0,1,1,1,0,1,1
"14",4,0,1,0,1,0,0,0,0,1,1
"15",4,1,0,0,1,0,1,1,0,0,0
"16",5,0,1,0,1,0,0,0,1,1,1
"17",5,1,0,0,1,0,1,0,0,1,1
"18",4,0,1,0,0,1,0,0,1,0,1
"19",6,0,1,1,1,1,1,1,0,0,0
"20",4,0,0,0,1,0,1,0,1,1,0
"21",5,1,1,1,1,0,0,0,0,1,0
"22",6,1,0,1,1,1,1,0,0,0,1
"23",7,1,1,0,0,1,1,1,1,0,1
"24",6,1,1,0,1,1,0,1,0,1,0
"25",7,0,1,0,1,1,1,0,1,1,1
"26",4,0,0,0,0,1,1,1,0,0,1
"27",4,0,0,1,0,0,0,1,1,0,1
"28",5,1,0,1,0,0,1,0,1,0,1
"29",5,1,0,0,0,0,1,1,0,1,1
"30",5,0,0,1,0,0,1,1,0,1,1
"31",5,0,0,1,1,1,0,0,1,0,1
"32",4,1,0,1,0,1,0,1,0,0,0
"33",7,1,0,1,1,0,1,1,1,1,0
"34",5,0,0,1,1,1,0,0,1,1,0
"35",3,0,0,1,0,0,0,0,1,0,1
"36",7,1,0,1,0,1,1,1,0,1,1
"37",5,0,1,1,1,0,0,0,1,1,0
"38",6,1,0,1,1,1,0,0,1,0,1
"39",5,0,1,1,1,1,0,0,0,0,1
"40",4,1,0,0,1,0,1,0,0,1,0
"41",3,1,0,0,0,0,1,1,0,0,0
"42",4,0,0,0,0,0,1,0,1,1,1
"43",7,1,1,0,1,1,1,1,0,0,1
"44",4,0,0,1,0,0,1,1,1,0,0
"45",7,1,1,0,1,0,0,1,1,1,1
"46",5,1,0,1,1,0,0,0,1,0,1
"47",6,0,1,1,1,0,1,1,0,1,0
"48",3,1,0,1,1,0,0,0,0,0,0
"49",6,0,0,1,1,0,1,1,1,1,0
"50",6,1,0,1,0,1,0,1,1,0,1
