"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",4,1,1,1,1,0
"3",5,1,1,1,1,1
"4",1,0,0,1,0,0
"5",3,1,1,0,1,0
"6",1,0,0,0,1,0
"7",4,0,1,1,1,1
"8",3,1,0,0,1,1
"9",1,1,0,0,0,0
"10",2,0,0,1,0,1
"11",3,1,1,0,0,1
"12",2,0,0,1,1,0
"13",3,0,1,0,1,1
"14",4,1,1,0,1,1
"15",0,0,0,0,0,0
"16",3,0,1,0,1,1
"17",3,1,1,0,1,0
"18",2,0,1,0,0,1
"19",4,0,1,1,1,1
"20",4,1,1,1,1,0
"21",3,1,0,1,1,0
"22",4,1,1,1,1,0
"23",2,1,0,0,1,0
"24",3,1,0,1,1,0
"25",2,0,1,0,1,0
"26",2,0,1,1,0,0
"27",2,1,0,0,0,1
"28",2,1,1,0,0,0
"29",3,1,1,1,0,0
"30",0,0,0,0,0,0
"31",3,1,0,1,0,1
"32",1,0,0,1,0,0
"33",2,1,0,1,0,0
"34",3,0,1,1,1,0
"35",1,0,0,1,0,0
"36",5,1,1,1,1,1
"37",2,0,0,1,0,1
"38",4,0,1,1,1,1
"39",2,0,0,0,1,1
"40",2,0,0,1,1,0
"41",1,0,1,0,0,0
"42",1,0,0,1,0,0
"43",4,1,0,1,1,1
"44",3,1,0,1,0,1
"45",1,1,0,0,0,0
"46",2,1,1,0,0,0
"47",1,0,0,1,0,0
"48",3,1,1,1,0,0
"49",3,0,1,1,0,1
"50",5,1,1,1,1,1
