"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"8",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"9",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"10",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"11",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"14",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"16",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"17",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"19",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"21",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"22",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"24",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"28",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"29",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"30",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"32",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"33",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"35",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"36",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"37",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"38",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"39",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"42",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"43",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"44",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"45",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"46",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"48",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"49",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"50",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
