"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0
"2",9,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"3",8,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"4",11,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
"5",12,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1
"6",9,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0
"7",7,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"8",9,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
"9",10,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
"10",8,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"11",11,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1
"12",9,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
"13",9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"14",11,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0
"15",11,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
"16",11,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0
"17",10,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
"18",11,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
"19",12,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"20",7,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
"21",10,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0
"22",9,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"23",10,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0
"24",11,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1
"25",7,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"26",11,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0
"27",11,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"28",10,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0
"29",8,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
"30",7,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
"31",11,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0
"32",9,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
"33",10,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"34",11,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1
"35",9,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
"36",10,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0
"37",13,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
"38",7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
"39",16,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1
"40",10,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
"41",7,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
"42",12,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"43",11,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1
"44",10,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
"45",8,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
"46",9,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
"47",10,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
"48",11,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
"49",10,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1
"50",12,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1
