"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",4,1,1,1,1,0
"3",4,0,1,1,1,1
"4",2,0,1,0,1,0
"5",3,1,1,0,1,0
"6",5,1,1,1,1,1
"7",3,0,1,0,1,1
"8",5,1,1,1,1,1
"9",4,1,1,1,0,1
"10",4,1,1,0,1,1
"11",4,1,1,1,1,0
"12",2,1,0,0,0,1
"13",2,1,0,0,1,0
"14",3,1,0,1,0,1
"15",2,0,0,1,1,0
"16",5,1,1,1,1,1
"17",2,1,1,0,0,0
"18",2,1,0,0,0,1
"19",2,1,1,0,0,0
"20",0,0,0,0,0,0
"21",3,1,1,0,0,1
"22",3,0,1,1,0,1
"23",2,0,0,1,0,1
"24",4,1,0,1,1,1
"25",2,0,1,1,0,0
"26",3,1,0,1,1,0
"27",4,1,1,1,1,0
"28",1,0,0,0,1,0
"29",1,0,0,0,1,0
"30",2,1,1,0,0,0
"31",1,0,0,0,0,1
"32",3,0,0,1,1,1
"33",2,0,1,0,0,1
"34",1,0,0,0,0,1
"35",1,0,0,0,0,1
"36",3,1,0,1,1,0
"37",1,0,0,0,1,0
"38",2,0,1,0,0,1
"39",1,0,0,0,0,1
"40",1,0,1,0,0,0
"41",3,0,1,0,1,1
"42",4,1,1,0,1,1
"43",0,0,0,0,0,0
"44",4,1,0,1,1,1
"45",5,1,1,1,1,1
"46",2,0,1,1,0,0
"47",3,0,1,0,1,1
"48",0,0,0,0,0,0
"49",0,0,0,0,0,0
"50",3,0,1,1,0,1
