"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,1,1,0,1,0,0,0,0,0
"2",2,0,0,0,1,1,0,0,0,0,0
"3",3,0,1,1,1,0,0,0,0,0,0
"4",1,0,0,0,0,1,0,0,0,0,0
"5",3,0,1,1,1,0,0,0,0,0,0
"6",3,0,1,0,1,1,0,0,0,0,0
"7",3,1,0,1,1,0,0,0,0,0,0
"8",3,1,1,0,0,1,0,0,0,0,0
"9",1,0,0,0,0,1,0,0,0,0,0
"10",2,1,0,0,0,1,0,0,0,0,0
"11",2,0,1,0,0,1,0,0,0,0,0
"12",3,1,1,0,1,0,0,0,0,0,0
"13",2,1,0,1,0,0,0,0,0,0,0
"14",2,0,0,1,0,1,0,0,0,0,0
"15",3,0,1,1,1,0,0,0,0,0,0
"16",2,0,0,0,1,1,0,0,0,0,0
"17",2,1,1,0,0,0,0,0,0,0,0
"18",2,0,0,1,0,1,0,0,0,0,0
"19",2,0,1,1,0,0,0,0,0,0,0
"20",2,0,1,0,0,1,0,0,0,0,0
"21",3,1,0,1,0,1,0,0,0,0,0
"22",4,1,1,0,1,1,0,0,0,0,0
"23",2,1,1,0,0,0,0,0,0,0,0
"24",1,0,0,0,0,1,0,0,0,0,0
"25",2,1,0,1,0,0,0,0,0,0,0
"26",1,0,0,0,0,1,0,0,0,0,0
"27",3,1,0,1,1,0,0,0,0,0,0
"28",2,1,0,0,1,0,0,0,0,0,0
"29",1,0,0,0,1,0,0,0,0,0,0
"30",2,0,1,0,0,1,0,0,0,0,0
"31",4,1,1,1,0,1,0,0,0,0,0
"32",2,0,1,0,0,1,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0
"34",4,1,1,1,0,1,0,0,0,0,0
"35",3,0,1,0,1,1,0,0,0,0,0
"36",5,1,1,1,1,1,0,0,0,0,0
"37",2,0,1,1,0,0,0,0,0,0,0
"38",4,1,1,0,1,1,0,0,0,0,0
"39",3,0,1,1,0,1,0,0,0,0,0
"40",4,1,1,0,1,1,0,0,0,0,0
"41",4,1,1,1,1,0,0,0,0,0,0
"42",1,0,0,0,1,0,0,0,0,0,0
"43",2,0,0,1,0,1,0,0,0,0,0
"44",5,1,1,1,1,1,0,0,0,0,0
"45",3,0,0,1,1,1,0,0,0,0,0
"46",3,1,1,1,0,0,0,0,0,0,0
"47",2,1,1,0,0,0,0,0,0,0,0
"48",3,1,0,1,0,1,0,0,0,0,0
"49",2,1,0,0,1,0,0,0,0,0,0
"50",3,0,1,0,1,1,0,0,0,0,0
