"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",3,1,1,1,0,0
"3",5,1,1,1,1,1
"4",2,1,0,0,1,0
"5",3,1,0,1,0,1
"6",3,1,1,0,1,0
"7",2,1,1,0,0,0
"8",2,0,1,0,1,0
"9",1,1,0,0,0,0
"10",4,1,0,1,1,1
"11",4,1,1,1,0,1
"12",3,0,1,1,1,0
"13",3,1,1,0,0,1
"14",4,1,1,0,1,1
"15",3,0,1,1,1,0
"16",1,0,0,1,0,0
"17",3,1,1,0,0,1
"18",3,1,1,0,0,1
"19",3,1,1,1,0,0
"20",2,0,1,0,1,0
"21",2,0,1,0,1,0
"22",1,0,1,0,0,0
"23",4,1,1,1,1,0
"24",2,0,1,1,0,0
"25",3,1,1,1,0,0
"26",4,1,1,1,0,1
"27",3,0,0,1,1,1
"28",3,0,0,1,1,1
"29",2,0,0,1,0,1
"30",4,1,1,0,1,1
"31",3,0,1,1,1,0
"32",2,1,0,0,1,0
"33",5,1,1,1,1,1
"34",4,0,1,1,1,1
"35",1,0,0,0,1,0
"36",5,1,1,1,1,1
"37",1,1,0,0,0,0
"38",3,1,1,0,1,0
"39",2,1,1,0,0,0
"40",1,0,0,0,1,0
"41",3,0,1,1,0,1
"42",3,1,1,1,0,0
"43",3,0,1,1,0,1
"44",2,0,0,1,1,0
"45",3,1,1,1,0,0
"46",2,1,0,1,0,0
"47",3,1,0,1,1,0
"48",2,0,1,0,1,0
"49",1,0,0,0,1,0
"50",2,0,1,0,0,1
