"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,1,0,0,0,0,1,0,0,0,0
"2",4,1,0,0,0,1,0,0,1,1,0
"3",8,1,1,1,0,1,0,1,1,1,1
"4",6,1,0,1,0,1,1,1,1,0,0
"5",8,1,1,1,1,1,1,1,1,0,0
"6",9,1,1,1,1,1,1,1,0,1,1
"7",6,0,1,0,1,0,1,1,1,0,1
"8",7,1,1,0,1,1,0,1,1,0,1
"9",5,1,1,1,0,1,0,0,0,1,0
"10",4,0,0,1,0,0,1,0,1,1,0
"11",5,1,0,0,1,0,1,0,1,0,1
"12",2,0,0,0,0,0,0,1,0,0,1
"13",4,1,0,1,1,0,0,0,1,0,0
"14",4,0,1,0,0,1,0,1,0,0,1
"15",7,1,1,1,1,1,0,1,0,0,1
"16",5,0,0,0,1,1,0,1,1,1,0
"17",10,1,1,1,1,1,1,1,1,1,1
"18",3,0,0,0,1,0,1,0,0,0,1
"19",5,0,1,1,0,0,0,1,0,1,1
"20",4,0,0,0,0,0,1,1,1,0,1
"21",4,0,1,1,0,1,0,0,0,1,0
"22",4,1,1,0,0,1,0,0,0,0,1
"23",4,0,0,1,0,0,1,0,0,1,1
"24",4,1,0,1,0,1,0,1,0,0,0
"25",7,1,1,1,1,1,0,1,1,0,0
"26",6,1,1,0,0,1,1,0,1,0,1
"27",4,0,1,0,1,0,0,0,1,0,1
"28",5,1,0,1,0,0,0,1,1,0,1
"29",5,1,0,0,1,1,0,0,0,1,1
"30",4,0,1,0,1,1,0,0,0,1,0
"31",4,1,0,1,0,0,0,1,0,1,0
"32",8,1,1,1,1,1,1,1,0,0,1
"33",3,0,0,1,1,0,0,0,1,0,0
"34",3,0,1,0,1,0,0,0,0,1,0
"35",3,0,1,1,0,0,1,0,0,0,0
"36",7,1,0,1,1,0,1,1,1,0,1
"37",2,0,0,0,0,1,0,0,1,0,0
"38",6,1,1,1,0,0,1,1,1,0,0
"39",8,1,1,1,1,1,0,1,1,1,0
"40",6,0,1,1,0,1,0,0,1,1,1
"41",5,0,0,1,1,1,1,0,0,1,0
"42",5,0,0,0,1,0,1,0,1,1,1
"43",6,0,0,1,1,1,1,0,1,0,1
"44",5,1,1,0,1,0,0,0,0,1,1
"45",4,0,0,1,0,1,0,1,0,0,1
"46",5,0,1,0,0,1,0,0,1,1,1
"47",4,0,1,1,0,0,1,1,0,0,0
"48",7,1,1,1,0,1,1,1,0,1,0
"49",5,0,1,0,0,1,1,0,1,1,0
"50",4,1,0,0,0,1,0,0,1,1,0
