"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,1,1,0,0,1,0,1,0,1
"2",6,1,0,1,0,1,1,1,1,0,0
"3",5,0,1,1,1,0,0,1,1,0,0
"4",6,0,1,1,1,1,0,1,0,1,0
"5",6,1,0,1,0,1,0,1,1,0,1
"6",5,0,0,1,0,1,1,0,0,1,1
"7",6,0,1,1,1,1,0,0,1,0,1
"8",6,0,1,1,0,1,1,1,0,0,1
"9",6,0,0,1,0,1,1,0,1,1,1
"10",7,0,0,1,1,0,1,1,1,1,1
"11",6,1,1,1,1,1,0,1,0,0,0
"12",7,1,0,1,0,1,0,1,1,1,1
"13",6,0,1,1,0,0,0,1,1,1,1
"14",6,0,1,0,0,1,1,0,1,1,1
"15",5,0,0,1,0,1,0,1,1,1,0
"16",4,1,0,0,1,1,0,1,0,0,0
"17",7,1,1,0,1,1,1,0,1,1,0
"18",4,1,1,0,0,0,0,1,0,0,1
"19",6,1,0,1,0,1,0,1,0,1,1
"20",4,0,1,1,0,1,0,1,0,0,0
"21",3,0,0,0,0,0,1,0,0,1,1
"22",4,0,1,1,0,0,0,0,1,1,0
"23",6,1,0,1,0,1,0,0,1,1,1
"24",5,1,0,0,1,1,0,1,0,0,1
"25",9,1,1,1,1,1,1,1,1,0,1
"26",5,1,1,1,0,0,0,0,1,1,0
"27",5,1,0,1,0,1,0,0,1,1,0
"28",4,1,0,0,0,0,0,0,1,1,1
"29",4,0,0,0,0,0,1,1,0,1,1
"30",6,1,1,1,0,0,1,0,0,1,1
"31",6,1,0,0,0,1,0,1,1,1,1
"32",1,1,0,0,0,0,0,0,0,0,0
"33",5,0,1,0,1,0,0,1,1,1,0
"34",6,0,1,1,0,1,0,0,1,1,1
"35",4,1,0,0,1,0,1,0,1,0,0
"36",4,1,0,1,0,1,0,0,1,0,0
"37",8,1,0,1,1,1,0,1,1,1,1
"38",4,1,0,0,0,1,1,0,1,0,0
"39",6,0,1,1,1,1,0,0,1,0,1
"40",5,1,0,1,1,0,0,1,0,1,0
"41",7,1,0,0,1,0,1,1,1,1,1
"42",5,0,1,1,0,0,0,0,1,1,1
"43",3,0,0,0,0,1,0,1,0,0,1
"44",6,0,0,1,0,1,1,1,1,1,0
"45",4,0,0,0,0,1,1,1,0,1,0
"46",3,0,0,1,0,0,0,1,0,1,0
"47",6,1,0,1,1,1,0,1,0,0,1
"48",7,0,1,1,1,1,1,1,1,0,0
"49",5,1,0,1,1,1,0,0,1,0,0
"50",3,0,1,1,0,0,1,0,0,0,0
