"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,1,1,1,1,0,0,1,0,0
"2",2,0,0,0,1,0,1,0,0,0,0
"3",5,1,1,0,0,0,1,1,0,1,0
"4",4,0,0,1,1,0,0,1,1,0,0
"5",6,0,1,1,0,1,0,1,1,1,0
"6",4,0,0,1,0,0,0,1,1,0,1
"7",3,1,1,0,0,0,1,0,0,0,0
"8",4,1,0,1,1,0,0,0,1,0,0
"9",5,1,0,1,1,0,0,0,1,0,1
"10",5,1,0,0,0,1,1,1,1,0,0
"11",5,0,0,0,1,0,0,1,1,1,1
"12",4,0,1,0,1,1,1,0,0,0,0
"13",2,0,0,0,0,0,0,0,1,1,0
"14",6,1,1,0,1,0,1,0,0,1,1
"15",8,1,1,1,1,0,1,1,1,0,1
"16",7,0,1,1,0,1,1,1,1,1,0
"17",3,0,1,0,0,0,0,1,0,1,0
"18",6,1,1,1,0,1,0,1,0,1,0
"19",5,0,0,0,0,1,1,1,0,1,1
"20",4,0,0,0,0,1,1,1,0,1,0
"21",3,0,0,1,1,0,0,1,0,0,0
"22",7,1,1,0,1,1,1,0,1,0,1
"23",3,1,0,0,0,0,0,1,1,0,0
"24",8,0,1,1,1,0,1,1,1,1,1
"25",7,1,1,1,1,1,1,0,1,0,0
"26",4,1,0,0,1,0,1,0,1,0,0
"27",7,0,1,1,1,1,1,0,0,1,1
"28",6,1,1,0,0,1,0,1,0,1,1
"29",4,1,1,0,0,0,1,0,0,1,0
"30",6,1,1,1,0,0,0,1,0,1,1
"31",3,1,0,0,0,0,0,0,0,1,1
"32",4,0,1,1,0,0,0,0,1,0,1
"33",2,0,0,1,0,0,0,1,0,0,0
"34",7,0,0,1,0,1,1,1,1,1,1
"35",3,0,0,1,0,0,0,1,1,0,0
"36",5,1,1,1,0,1,0,0,0,1,0
"37",6,0,1,1,1,0,1,1,0,1,0
"38",3,0,0,0,0,1,0,0,1,0,1
"39",5,0,0,1,1,0,1,1,1,0,0
"40",6,0,1,0,1,1,0,0,1,1,1
"41",3,0,0,1,1,0,1,0,0,0,0
"42",4,0,0,1,0,1,0,1,0,0,1
"43",3,0,0,0,1,1,0,0,0,1,0
"44",9,1,1,1,1,1,1,1,1,0,1
"45",3,0,1,0,1,0,0,0,0,1,0
"46",4,0,1,0,1,0,0,0,1,1,0
"47",4,1,0,0,1,1,1,0,0,0,0
"48",6,1,0,0,1,1,0,1,1,1,0
"49",8,0,0,1,1,1,1,1,1,1,1
"50",2,1,0,1,0,0,0,0,0,0,0
