"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"2",4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"3",6,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
"4",6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"5",7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"6",5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"7",7,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
"8",5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"9",8,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"10",3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"11",5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"12",6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"13",5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"14",6,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"15",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"16",6,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"17",5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"18",4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"19",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"20",5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"21",3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"22",8,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"23",6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"24",6,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"25",7,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
"26",5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"27",6,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"28",4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"29",5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"30",3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"31",4,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"32",4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"33",6,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"34",4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"35",5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"36",5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"37",4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"38",5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"39",4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"40",3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"41",4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"42",4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"43",3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"44",6,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"45",3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"46",4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"47",4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"48",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"49",8,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"50",4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
