"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,1,0,0
"2",3,1,0,1,0,1
"3",4,0,1,1,1,1
"4",2,0,1,1,0,0
"5",1,0,0,0,1,0
"6",4,1,0,1,1,1
"7",2,1,1,0,0,0
"8",2,0,1,0,1,0
"9",3,1,0,0,1,1
"10",3,1,1,0,1,0
"11",4,0,1,1,1,1
"12",3,1,1,0,1,0
"13",3,0,0,1,1,1
"14",3,1,1,0,0,1
"15",3,1,0,1,0,1
"16",0,0,0,0,0,0
"17",3,0,0,1,1,1
"18",4,1,1,1,0,1
"19",2,1,0,1,0,0
"20",4,1,1,1,0,1
"21",3,0,1,1,1,0
"22",2,0,0,0,1,1
"23",0,0,0,0,0,0
"24",1,0,0,0,0,1
"25",2,1,0,0,0,1
"26",4,1,1,1,1,0
"27",2,1,1,0,0,0
"28",1,0,0,1,0,0
"29",2,1,1,0,0,0
"30",1,0,1,0,0,0
"31",1,0,0,0,1,0
"32",3,0,1,1,0,1
"33",1,0,0,0,1,0
"34",2,1,1,0,0,0
"35",2,1,0,0,0,1
"36",3,1,1,0,1,0
"37",2,0,1,0,1,0
"38",2,0,0,1,0,1
"39",4,1,0,1,1,1
"40",3,1,0,1,0,1
"41",4,0,1,1,1,1
"42",4,1,1,1,1,0
"43",4,1,0,1,1,1
"44",1,0,0,0,1,0
"45",0,0,0,0,0,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",2,0,1,0,0,1
"49",1,0,0,1,0,0
"50",3,0,1,1,1,0
