"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"2",4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"3",3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4",6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"5",6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"6",8,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
"7",7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"8",9,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"9",8,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"10",4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"11",3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"12",5,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"13",6,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
"14",6,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"15",7,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"16",7,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"17",6,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"18",3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"19",7,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"20",4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"21",4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"22",6,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"23",4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"24",6,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
"25",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"26",6,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"27",4,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"28",5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"29",8,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"30",5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"31",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"32",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"33",6,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"34",6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"35",5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"36",7,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
"37",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"39",6,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"40",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"42",3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"43",8,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"44",4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"45",7,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
"46",3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"47",5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"48",3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"49",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"50",4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
