"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",12,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
"2",6,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"3",11,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"4",10,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1
"5",10,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1
"6",10,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1
"7",12,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0
"8",9,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
"9",11,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0
"10",10,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
"11",10,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1
"12",8,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
"13",9,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1
"14",11,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1
"15",10,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
"16",9,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
"17",9,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1
"18",9,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
"19",7,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"20",8,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"21",9,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
"22",9,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1
"23",11,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
"24",11,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
"25",11,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1
"26",15,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
"27",9,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
"28",9,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
"29",9,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
"30",10,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"31",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"32",9,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
"33",10,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
"34",8,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0
"35",12,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
"36",4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"37",10,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
"38",11,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
"39",13,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1
"40",9,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
"41",12,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1
"42",9,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
"43",13,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
"44",13,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"45",14,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
"46",11,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0
"47",10,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0
"48",10,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
"49",13,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
"50",13,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
