"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",12,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"2",10,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1
"3",11,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"4",6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"5",6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"6",7,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
"7",11,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0
"8",13,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"9",12,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
"10",10,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1
"11",8,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"12",9,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
"13",7,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
"14",7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"15",11,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
"16",10,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0
"17",8,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"18",15,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"19",11,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"20",8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"21",12,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
"22",11,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0
"23",10,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
"24",13,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"25",10,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1
"26",12,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0
"27",7,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"28",9,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0
"29",8,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
"30",13,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0
"31",14,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
"32",11,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"33",13,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"34",12,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"35",10,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
"36",9,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
"37",6,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"38",10,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
"39",11,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0
"40",12,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1
"41",10,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1
"42",7,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"43",15,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
"44",14,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"45",8,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
"46",9,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
"47",7,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"48",11,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"49",11,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
"50",11,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
