"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",2,1,0,1,0,0
"3",2,0,0,0,1,1
"4",4,1,1,0,1,1
"5",3,1,1,0,0,1
"6",5,1,1,1,1,1
"7",2,0,0,1,1,0
"8",1,0,0,1,0,0
"9",1,0,1,0,0,0
"10",3,0,1,1,0,1
"11",4,1,0,1,1,1
"12",2,1,1,0,0,0
"13",2,0,0,1,1,0
"14",2,1,0,0,1,0
"15",2,0,0,0,1,1
"16",3,1,1,0,0,1
"17",2,0,0,0,1,1
"18",1,0,0,1,0,0
"19",3,0,1,0,1,1
"20",4,1,1,1,1,0
"21",4,1,1,1,0,1
"22",3,0,1,1,1,0
"23",3,1,1,0,0,1
"24",2,1,1,0,0,0
"25",1,0,0,0,1,0
"26",1,1,0,0,0,0
"27",1,0,0,0,1,0
"28",3,0,1,1,0,1
"29",2,1,0,0,0,1
"30",3,1,1,1,0,0
"31",1,0,1,0,0,0
"32",3,1,1,1,0,0
"33",2,0,0,0,1,1
"34",5,1,1,1,1,1
"35",5,1,1,1,1,1
"36",4,0,1,1,1,1
"37",1,0,0,1,0,0
"38",0,0,0,0,0,0
"39",3,1,0,0,1,1
"40",0,0,0,0,0,0
"41",1,0,0,0,0,1
"42",2,0,1,0,0,1
"43",5,1,1,1,1,1
"44",2,0,1,0,0,1
"45",3,0,1,0,1,1
"46",2,0,0,1,1,0
"47",1,0,0,0,0,1
"48",3,1,1,1,0,0
"49",2,1,0,0,0,1
"50",1,0,0,1,0,0
