"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",2,0,1,0,1,0
"3",1,0,0,0,0,1
"4",2,1,0,0,1,0
"5",3,0,1,0,1,1
"6",5,1,1,1,1,1
"7",3,1,0,0,1,1
"8",1,0,1,0,0,0
"9",0,0,0,0,0,0
"10",3,1,0,1,1,0
"11",0,0,0,0,0,0
"12",4,1,0,1,1,1
"13",2,1,0,0,0,1
"14",2,1,1,0,0,0
"15",3,1,1,1,0,0
"16",1,0,0,0,1,0
"17",3,0,0,1,1,1
"18",3,0,1,0,1,1
"19",3,0,0,1,1,1
"20",2,1,1,0,0,0
"21",2,0,1,0,0,1
"22",3,1,1,0,0,1
"23",4,1,1,0,1,1
"24",1,1,0,0,0,0
"25",4,0,1,1,1,1
"26",2,1,1,0,0,0
"27",5,1,1,1,1,1
"28",2,0,0,1,0,1
"29",3,1,0,1,1,0
"30",3,0,0,1,1,1
"31",2,1,1,0,0,0
"32",3,0,0,1,1,1
"33",4,1,1,1,1,0
"34",3,1,0,1,0,1
"35",3,1,1,1,0,0
"36",2,0,1,0,0,1
"37",3,0,1,1,1,0
"38",2,0,0,1,0,1
"39",3,0,1,1,0,1
"40",2,0,1,1,0,0
"41",3,0,1,0,1,1
"42",2,1,1,0,0,0
"43",2,0,1,0,1,0
"44",1,0,0,0,1,0
"45",2,0,0,1,0,1
"46",1,0,0,1,0,0
"47",2,1,0,1,0,0
"48",3,0,1,1,0,1
"49",2,0,1,0,1,0
"50",3,0,1,1,0,1
