"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",13,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
"2",8,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
"3",9,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"4",11,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0
"5",12,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
"6",8,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
"7",9,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"8",7,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
"9",10,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
"10",9,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"11",10,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
"12",10,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0
"13",13,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
"14",8,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"15",9,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0
"16",10,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
"17",8,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
"18",7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"19",12,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"20",10,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0
"21",15,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
"22",13,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"23",13,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
"24",9,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
"25",8,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
"26",9,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
"27",11,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1
"28",10,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
"29",13,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
"30",11,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1
"31",10,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1
"32",8,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
"33",11,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1
"34",12,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"35",9,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
"36",12,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
"37",7,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"38",9,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0
"39",9,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
"40",10,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
"41",11,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"42",13,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1
"43",10,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"44",11,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0
"45",9,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
"46",10,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1
"47",9,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
"48",8,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1
"49",11,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0
"50",9,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0
