"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,1,0
"2",3,1,1,0,0,1
"3",1,0,0,0,0,1
"4",3,0,1,0,1,1
"5",2,0,0,1,0,1
"6",2,0,0,1,0,1
"7",3,0,1,1,0,1
"8",3,0,1,1,0,1
"9",2,1,0,1,0,0
"10",1,1,0,0,0,0
"11",0,0,0,0,0,0
"12",0,0,0,0,0,0
"13",3,1,1,1,0,0
"14",4,0,1,1,1,1
"15",3,0,0,1,1,1
"16",2,0,1,0,1,0
"17",3,1,0,1,0,1
"18",5,1,1,1,1,1
"19",3,0,1,0,1,1
"20",3,1,0,0,1,1
"21",3,0,1,0,1,1
"22",0,0,0,0,0,0
"23",2,1,0,0,1,0
"24",3,0,0,1,1,1
"25",1,0,0,0,0,1
"26",3,0,1,1,1,0
"27",3,1,1,0,0,1
"28",3,1,0,1,1,0
"29",2,0,0,1,0,1
"30",1,1,0,0,0,0
"31",4,0,1,1,1,1
"32",1,1,0,0,0,0
"33",3,0,1,0,1,1
"34",1,0,0,0,0,1
"35",2,0,0,0,1,1
"36",3,0,1,1,1,0
"37",1,0,1,0,0,0
"38",2,1,0,1,0,0
"39",1,0,0,0,1,0
"40",4,0,1,1,1,1
"41",2,0,1,1,0,0
"42",5,1,1,1,1,1
"43",3,1,1,1,0,0
"44",3,0,1,1,0,1
"45",2,1,0,0,0,1
"46",2,1,0,0,1,0
"47",5,1,1,1,1,1
"48",2,0,0,1,0,1
"49",0,0,0,0,0,0
"50",2,0,0,0,1,1
