"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,0,1,0,0,1,0,1,0
"2",6,0,1,1,0,1,1,1,0,1,0
"3",7,1,1,1,1,0,0,1,1,1,0
"4",3,1,0,0,0,0,0,1,0,0,1
"5",7,1,1,1,0,1,1,0,0,1,1
"6",6,0,1,0,1,1,1,1,1,0,0
"7",6,0,0,1,1,1,1,0,0,1,1
"8",6,1,0,1,1,0,0,1,0,1,1
"9",6,0,0,1,0,1,1,1,1,1,0
"10",7,0,1,1,1,1,0,1,0,1,1
"11",4,0,0,0,1,0,0,1,1,0,1
"12",5,1,1,0,1,1,0,0,0,0,1
"13",6,1,0,1,1,1,0,0,1,1,0
"14",0,0,0,0,0,0,0,0,0,0,0
"15",5,1,0,1,1,0,0,0,0,1,1
"16",5,0,1,1,0,0,0,0,1,1,1
"17",2,0,1,0,0,0,0,0,1,0,0
"18",6,1,1,1,0,0,1,1,0,1,0
"19",5,1,0,0,1,0,1,0,1,0,1
"20",6,0,1,1,1,0,0,1,1,1,0
"21",6,0,0,1,0,1,1,1,0,1,1
"22",7,1,1,1,1,0,1,1,1,0,0
"23",6,0,0,1,1,1,1,1,1,0,0
"24",5,0,0,0,1,0,1,1,0,1,1
"25",4,0,0,1,0,1,0,1,0,0,1
"26",6,0,1,1,1,1,0,0,1,0,1
"27",7,1,0,1,1,1,1,1,0,0,1
"28",5,1,1,0,0,0,1,0,1,1,0
"29",4,0,1,1,0,1,0,1,0,0,0
"30",7,1,1,1,0,1,1,1,0,1,0
"31",7,1,0,1,1,0,0,1,1,1,1
"32",7,1,1,0,1,1,0,0,1,1,1
"33",4,1,0,0,0,0,1,1,1,0,0
"34",6,1,0,1,0,1,1,0,1,0,1
"35",4,1,1,0,0,0,0,0,0,1,1
"36",5,0,0,1,1,0,1,0,1,0,1
"37",5,0,0,0,1,1,1,0,0,1,1
"38",7,1,0,0,0,1,1,1,1,1,1
"39",5,1,0,1,1,0,0,0,1,0,1
"40",8,1,1,1,0,0,1,1,1,1,1
"41",5,0,0,0,0,0,1,1,1,1,1
"42",6,0,0,1,1,0,1,1,0,1,1
"43",7,0,0,1,1,0,1,1,1,1,1
"44",6,1,0,0,1,0,0,1,1,1,1
"45",6,1,0,1,1,1,0,1,0,1,0
"46",5,1,1,0,1,0,0,1,0,0,1
"47",3,0,0,1,0,1,0,0,1,0,0
"48",4,0,0,0,1,0,1,0,1,1,0
"49",7,1,1,1,1,0,1,0,1,1,0
"50",6,1,1,1,1,1,0,0,1,0,0
