"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",2,1,0,0,1,0
"3",2,0,0,1,0,1
"4",2,1,0,0,1,0
"5",5,1,1,1,1,1
"6",3,1,0,0,1,1
"7",2,0,1,1,0,0
"8",1,0,0,1,0,0
"9",2,0,0,1,0,1
"10",2,1,0,0,1,0
"11",3,1,1,0,1,0
"12",2,0,1,1,0,0
"13",2,1,0,0,1,0
"14",2,1,1,0,0,0
"15",3,0,1,1,1,0
"16",3,0,1,0,1,1
"17",2,1,1,0,0,0
"18",3,1,1,1,0,0
"19",3,0,1,1,1,0
"20",1,0,0,0,1,0
"21",2,1,0,0,0,1
"22",2,0,1,0,1,0
"23",3,1,0,1,0,1
"24",2,0,1,1,0,0
"25",1,0,1,0,0,0
"26",4,1,1,1,0,1
"27",2,1,0,0,0,1
"28",2,0,1,0,1,0
"29",0,0,0,0,0,0
"30",2,0,0,1,0,1
"31",3,1,1,0,1,0
"32",2,0,0,1,1,0
"33",4,1,0,1,1,1
"34",3,1,0,0,1,1
"35",2,0,1,0,1,0
"36",3,1,0,1,0,1
"37",1,0,0,0,0,1
"38",4,1,0,1,1,1
"39",2,0,0,0,1,1
"40",2,1,1,0,0,0
"41",0,0,0,0,0,0
"42",3,0,1,1,1,0
"43",2,1,1,0,0,0
"44",1,1,0,0,0,0
"45",4,1,1,1,1,0
"46",3,1,0,0,1,1
"47",2,1,1,0,0,0
"48",3,1,0,1,1,0
"49",5,1,1,1,1,1
"50",1,1,0,0,0,0
