"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",2,1,0,0,1,0
"3",4,1,1,1,0,1
"4",2,0,0,0,1,1
"5",3,0,1,1,0,1
"6",2,0,1,0,0,1
"7",1,0,0,0,0,1
"8",2,1,0,0,0,1
"9",3,0,1,1,0,1
"10",2,0,0,0,1,1
"11",4,1,0,1,1,1
"12",3,1,0,1,1,0
"13",4,1,1,1,1,0
"14",1,0,0,0,0,1
"15",2,0,0,0,1,1
"16",2,0,0,1,0,1
"17",2,0,0,1,1,0
"18",3,1,1,1,0,0
"19",4,1,1,1,1,0
"20",1,0,1,0,0,0
"21",5,1,1,1,1,1
"22",5,1,1,1,1,1
"23",4,1,0,1,1,1
"24",3,0,1,1,0,1
"25",3,1,0,1,1,0
"26",5,1,1,1,1,1
"27",4,1,0,1,1,1
"28",2,0,0,0,1,1
"29",3,0,1,1,0,1
"30",2,1,0,1,0,0
"31",4,1,1,1,1,0
"32",1,0,0,1,0,0
"33",2,0,1,1,0,0
"34",2,1,0,0,0,1
"35",4,1,1,1,1,0
"36",1,0,1,0,0,0
"37",4,1,0,1,1,1
"38",2,0,0,1,1,0
"39",3,1,0,1,0,1
"40",2,0,1,1,0,0
"41",2,1,1,0,0,0
"42",3,0,1,1,1,0
"43",2,0,0,0,1,1
"44",4,1,1,1,1,0
"45",3,1,0,1,1,0
"46",2,0,0,1,0,1
"47",2,0,1,0,1,0
"48",1,1,0,0,0,0
"49",2,0,0,1,0,1
"50",4,1,1,0,1,1
