"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"2",5,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"3",5,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"4",5,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"5",6,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"6",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"8",4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"9",6,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"10",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"11",4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"12",5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"13",6,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"14",7,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"15",6,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"16",3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"17",4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"18",5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"19",4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"20",5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"21",3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"22",8,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"23",5,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"24",7,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"25",6,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"26",6,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
"27",9,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"28",8,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"29",7,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
"30",8,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0
"31",6,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"32",6,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"33",4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"34",5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"35",4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"36",3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"37",4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
"38",7,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"39",6,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
"40",6,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"41",5,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"42",4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"43",7,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"44",3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"45",3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"46",6,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"47",5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"48",8,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"49",5,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"50",8,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
