"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,1,0,1
"2",5,1,1,1,1,1
"3",2,0,1,1,0,0
"4",4,0,1,1,1,1
"5",3,1,0,1,1,0
"6",3,0,0,1,1,1
"7",5,1,1,1,1,1
"8",3,1,0,0,1,1
"9",3,0,1,1,0,1
"10",2,0,1,1,0,0
"11",2,0,1,0,0,1
"12",2,0,1,1,0,0
"13",5,1,1,1,1,1
"14",4,0,1,1,1,1
"15",5,1,1,1,1,1
"16",2,1,0,1,0,0
"17",3,1,0,1,0,1
"18",3,1,0,0,1,1
"19",3,1,0,1,0,1
"20",2,0,1,0,1,0
"21",2,0,0,1,1,0
"22",2,0,0,0,1,1
"23",3,0,1,1,0,1
"24",3,0,1,1,0,1
"25",2,0,1,1,0,0
"26",3,1,1,1,0,0
"27",3,1,1,1,0,0
"28",2,0,1,1,0,0
"29",2,0,1,0,0,1
"30",3,1,1,0,1,0
"31",1,0,0,1,0,0
"32",1,0,0,1,0,0
"33",1,0,0,0,1,0
"34",1,0,0,0,1,0
"35",4,1,1,1,0,1
"36",1,1,0,0,0,0
"37",4,1,1,1,0,1
"38",3,1,1,0,1,0
"39",2,1,0,0,0,1
"40",3,0,1,1,1,0
"41",1,0,1,0,0,0
"42",2,0,1,0,1,0
"43",3,1,0,1,1,0
"44",1,0,0,1,0,0
"45",4,1,0,1,1,1
"46",0,0,0,0,0,0
"47",4,1,1,0,1,1
"48",3,1,1,0,0,1
"49",4,1,1,1,1,0
"50",3,0,0,1,1,1
