"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,1,1,0,1,1,0,0,0,1
"2",4,0,0,1,0,0,1,0,0,1,1
"3",4,1,0,0,0,1,0,0,0,1,1
"4",4,1,1,0,0,1,0,0,0,0,1
"5",5,1,1,1,0,1,0,0,0,1,0
"6",3,1,0,1,0,0,0,0,0,0,1
"7",4,0,0,0,1,0,1,1,0,1,0
"8",7,1,1,1,1,1,0,0,1,1,0
"9",4,1,0,0,0,1,1,1,0,0,0
"10",4,1,0,1,1,1,0,0,0,0,0
"11",5,1,0,0,0,1,1,1,1,0,0
"12",6,1,0,0,1,0,0,1,1,1,1
"13",5,1,1,0,1,0,1,0,1,0,0
"14",6,1,1,1,0,1,0,1,1,0,0
"15",3,0,1,0,0,1,0,0,0,0,1
"16",8,1,0,1,1,1,1,1,1,1,0
"17",5,1,0,1,0,0,1,1,0,1,0
"18",6,0,1,1,1,1,0,1,0,0,1
"19",4,0,0,1,0,0,1,0,1,0,1
"20",5,1,1,1,1,0,1,0,0,0,0
"21",4,0,0,0,0,1,0,1,1,1,0
"22",7,0,1,1,1,1,0,0,1,1,1
"23",2,0,0,0,1,0,1,0,0,0,0
"24",6,0,0,1,0,1,1,1,1,1,0
"25",4,0,1,0,1,1,0,0,0,1,0
"26",7,0,1,0,1,1,1,1,1,0,1
"27",5,1,1,0,1,0,0,0,1,0,1
"28",3,0,1,0,0,1,0,0,0,0,1
"29",6,1,1,1,0,1,1,0,1,0,0
"30",5,1,0,1,0,0,1,1,0,1,0
"31",6,0,0,1,1,1,1,1,0,0,1
"32",5,1,1,0,1,1,1,0,0,0,0
"33",5,1,1,0,1,1,0,1,0,0,0
"34",5,1,0,1,0,0,0,0,1,1,1
"35",2,0,1,0,0,0,0,0,1,0,0
"36",8,0,1,1,1,0,1,1,1,1,1
"37",6,0,1,1,1,0,0,1,1,1,0
"38",5,1,1,0,0,0,0,0,1,1,1
"39",4,0,1,0,0,0,1,1,0,1,0
"40",5,1,0,0,1,0,1,1,1,0,0
"41",8,0,1,1,1,0,1,1,1,1,1
"42",6,0,1,0,1,1,1,0,0,1,1
"43",5,0,1,0,0,1,0,1,1,1,0
"44",4,0,1,1,0,0,0,0,1,0,1
"45",5,0,0,0,0,0,1,1,1,1,1
"46",4,0,0,0,1,1,0,1,0,1,0
"47",6,0,1,0,0,1,1,1,0,1,1
"48",7,1,0,1,0,1,1,0,1,1,1
"49",3,0,1,1,0,0,0,0,1,0,0
"50",4,0,0,0,0,1,0,0,1,1,1
