"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,0,1
"2",5,1,1,1,1,1
"3",1,1,0,0,0,0
"4",3,1,0,1,1,0
"5",1,1,0,0,0,0
"6",1,0,0,0,0,1
"7",3,1,0,1,1,0
"8",2,0,1,1,0,0
"9",1,0,0,0,1,0
"10",3,0,1,0,1,1
"11",0,0,0,0,0,0
"12",1,0,0,0,1,0
"13",3,1,1,0,1,0
"14",2,0,0,1,0,1
"15",4,1,0,1,1,1
"16",2,0,1,0,0,1
"17",4,1,0,1,1,1
"18",4,0,1,1,1,1
"19",4,1,1,1,0,1
"20",4,0,1,1,1,1
"21",3,1,0,1,1,0
"22",2,0,1,0,0,1
"23",2,0,0,0,1,1
"24",3,0,1,1,1,0
"25",3,1,1,0,1,0
"26",2,0,0,0,1,1
"27",2,0,1,0,0,1
"28",2,1,0,0,1,0
"29",3,1,0,1,1,0
"30",3,1,1,0,0,1
"31",1,0,0,0,0,1
"32",4,1,1,1,0,1
"33",3,0,1,0,1,1
"34",3,1,0,0,1,1
"35",1,1,0,0,0,0
"36",4,0,1,1,1,1
"37",2,0,0,1,1,0
"38",3,1,1,1,0,0
"39",5,1,1,1,1,1
"40",0,0,0,0,0,0
"41",4,1,1,0,1,1
"42",2,0,1,1,0,0
"43",4,1,1,0,1,1
"44",2,0,0,0,1,1
"45",3,0,1,1,1,0
"46",0,0,0,0,0,0
"47",1,0,1,0,0,0
"48",4,1,1,1,0,1
"49",3,1,0,1,0,1
"50",3,1,0,1,1,0
