"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",6,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"2",5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
"3",6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"4",6,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
"5",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"6",6,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"7",6,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
"8",9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"9",6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"10",8,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"11",5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"12",4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"13",6,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
"14",6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"15",6,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"16",6,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"17",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"18",5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"19",5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"20",5,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
"21",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"22",4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"23",4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"24",4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"25",10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"26",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"27",6,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
"28",5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"29",6,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"30",8,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"31",4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"32",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"33",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"34",6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"35",4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"36",3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"37",6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"38",4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"39",5,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"40",5,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"41",4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"42",7,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"43",4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"44",6,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"45",7,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
"46",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"47",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"48",3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"49",4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"50",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
