"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",2,0,1,0,1,0
"3",2,1,0,1,0,0
"4",1,0,0,0,0,1
"5",3,1,0,1,1,0
"6",4,1,1,0,1,1
"7",0,0,0,0,0,0
"8",0,0,0,0,0,0
"9",2,1,0,0,0,1
"10",2,0,1,0,0,1
"11",4,0,1,1,1,1
"12",1,0,1,0,0,0
"13",3,1,1,0,1,0
"14",4,0,1,1,1,1
"15",0,0,0,0,0,0
"16",2,1,1,0,0,0
"17",4,1,0,1,1,1
"18",3,0,1,1,0,1
"19",1,1,0,0,0,0
"20",3,0,1,1,1,0
"21",2,0,1,0,1,0
"22",0,0,0,0,0,0
"23",4,1,1,1,1,0
"24",0,0,0,0,0,0
"25",4,1,1,0,1,1
"26",1,0,0,0,1,0
"27",0,0,0,0,0,0
"28",3,1,1,1,0,0
"29",1,1,0,0,0,0
"30",3,1,0,1,0,1
"31",1,0,0,0,0,1
"32",2,0,1,0,0,1
"33",1,0,0,0,0,1
"34",2,0,0,1,1,0
"35",4,1,1,1,1,0
"36",2,0,1,1,0,0
"37",4,0,1,1,1,1
"38",3,1,1,1,0,0
"39",3,0,1,0,1,1
"40",1,0,0,1,0,0
"41",2,1,0,1,0,0
"42",3,1,1,0,1,0
"43",3,1,0,1,1,0
"44",3,0,1,1,1,0
"45",3,1,1,0,0,1
"46",3,1,1,1,0,0
"47",4,1,1,0,1,1
"48",2,1,1,0,0,0
"49",3,1,1,1,0,0
"50",4,1,1,1,0,1
