"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
"2",9,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0
"3",9,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
"4",13,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"5",8,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
"6",12,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
"7",9,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1
"8",13,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1
"9",11,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
"10",9,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
"11",9,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1
"12",10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
"13",9,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1
"14",10,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0
"15",12,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1
"16",11,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0
"17",7,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"18",11,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0
"19",11,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1
"20",12,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
"21",11,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0
"22",5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"23",10,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"24",8,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
"25",13,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1
"26",10,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
"27",13,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"28",8,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0
"29",10,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"30",13,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
"31",10,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
"32",12,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0
"33",11,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0
"34",7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
"35",12,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
"36",11,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"37",12,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1
"38",9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0
"39",9,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
"40",9,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
"41",5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"42",16,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
"43",14,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
"44",11,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1
"45",10,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"46",10,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
"47",9,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"48",10,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
"49",6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
"50",8,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
