"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,0,1,1
"2",2,1,0,0,1,0
"3",5,1,1,1,1,1
"4",2,1,0,0,1,0
"5",2,1,0,0,1,0
"6",2,0,0,1,1,0
"7",3,1,1,0,1,0
"8",2,0,0,1,1,0
"9",1,0,0,1,0,0
"10",4,0,1,1,1,1
"11",4,0,1,1,1,1
"12",2,1,0,0,0,1
"13",3,1,1,0,1,0
"14",2,0,0,1,1,0
"15",4,1,1,0,1,1
"16",2,0,1,1,0,0
"17",1,0,0,0,1,0
"18",4,1,1,1,1,0
"19",1,0,0,0,0,1
"20",4,1,1,1,0,1
"21",2,1,0,0,1,0
"22",1,1,0,0,0,0
"23",5,1,1,1,1,1
"24",2,0,1,0,0,1
"25",2,0,0,1,1,0
"26",2,1,0,0,1,0
"27",1,1,0,0,0,0
"28",5,1,1,1,1,1
"29",2,0,1,1,0,0
"30",2,1,1,0,0,0
"31",2,1,1,0,0,0
"32",1,0,0,0,0,1
"33",1,1,0,0,0,0
"34",1,1,0,0,0,0
"35",3,0,0,1,1,1
"36",3,1,1,0,0,1
"37",3,1,0,1,0,1
"38",3,0,1,0,1,1
"39",2,0,0,1,1,0
"40",3,1,0,0,1,1
"41",1,1,0,0,0,0
"42",2,0,0,1,1,0
"43",2,1,0,0,1,0
"44",1,0,0,0,0,1
"45",4,1,1,1,1,0
"46",0,0,0,0,0,0
"47",2,0,0,1,0,1
"48",1,0,1,0,0,0
"49",3,1,0,1,1,0
"50",3,1,0,1,0,1
