"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0
"2",10,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0
"3",12,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1
"4",11,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1
"5",14,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1
"6",10,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
"7",11,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1
"8",14,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"9",12,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1
"10",11,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
"11",14,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1
"12",7,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
"13",9,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"14",7,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"15",10,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1
"16",6,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"17",12,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"18",10,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
"19",15,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"20",7,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
"21",10,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
"22",11,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1
"23",9,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
"24",10,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"25",10,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
"26",8,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
"27",7,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"28",11,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0
"29",13,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
"30",14,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"31",14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
"32",9,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
"33",11,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0
"34",10,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1
"35",10,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
"36",12,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
"37",7,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"38",11,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1
"39",10,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1
"40",9,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"41",10,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
"42",11,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
"43",13,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0
"44",13,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"45",9,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
"46",11,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1
"47",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"48",7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"49",10,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0
"50",11,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
