"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",3,0,0,1,1,1
"3",1,0,1,0,0,0
"4",2,1,0,0,1,0
"5",4,1,0,1,1,1
"6",1,0,0,1,0,0
"7",2,0,1,0,0,1
"8",3,0,1,1,1,0
"9",5,1,1,1,1,1
"10",3,1,1,0,1,0
"11",0,0,0,0,0,0
"12",0,0,0,0,0,0
"13",2,0,1,1,0,0
"14",2,0,1,0,1,0
"15",4,1,1,1,0,1
"16",3,1,1,1,0,0
"17",2,0,0,0,1,1
"18",2,0,1,0,0,1
"19",5,1,1,1,1,1
"20",2,0,1,1,0,0
"21",0,0,0,0,0,0
"22",3,1,0,1,0,1
"23",1,0,0,0,1,0
"24",3,1,0,1,1,0
"25",2,0,0,0,1,1
"26",4,0,1,1,1,1
"27",4,1,1,1,0,1
"28",1,0,0,1,0,0
"29",3,0,1,1,1,0
"30",2,0,1,0,1,0
"31",2,0,1,1,0,0
"32",3,1,0,1,0,1
"33",3,0,0,1,1,1
"34",3,0,0,1,1,1
"35",3,1,0,1,0,1
"36",2,0,0,0,1,1
"37",1,1,0,0,0,0
"38",2,1,0,0,0,1
"39",2,0,0,1,0,1
"40",2,0,0,1,1,0
"41",1,0,0,0,0,1
"42",3,1,0,1,0,1
"43",3,1,1,0,1,0
"44",4,1,1,0,1,1
"45",2,0,0,0,1,1
"46",3,0,0,1,1,1
"47",0,0,0,0,0,0
"48",3,0,0,1,1,1
"49",3,1,0,1,1,0
"50",4,1,1,0,1,1
