"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",3,0,1,0,1,1
"3",4,0,1,1,1,1
"4",2,1,0,0,0,1
"5",4,0,1,1,1,1
"6",3,0,1,1,1,0
"7",2,0,0,1,0,1
"8",2,0,1,1,0,0
"9",2,1,0,0,0,1
"10",4,1,0,1,1,1
"11",1,0,0,1,0,0
"12",3,0,0,1,1,1
"13",5,1,1,1,1,1
"14",4,1,1,0,1,1
"15",4,0,1,1,1,1
"16",3,0,1,1,1,0
"17",2,0,0,1,1,0
"18",2,0,1,1,0,0
"19",2,0,1,0,1,0
"20",4,1,1,1,0,1
"21",1,0,0,1,0,0
"22",2,1,0,0,0,1
"23",2,1,1,0,0,0
"24",4,1,1,1,0,1
"25",2,1,0,1,0,0
"26",1,0,0,0,1,0
"27",3,1,1,0,0,1
"28",2,0,1,1,0,0
"29",2,0,1,0,0,1
"30",4,1,1,0,1,1
"31",3,1,1,0,0,1
"32",3,1,0,1,1,0
"33",2,0,0,1,0,1
"34",2,1,0,1,0,0
"35",3,1,1,1,0,0
"36",3,1,0,0,1,1
"37",2,0,0,0,1,1
"38",1,0,0,0,0,1
"39",3,1,1,0,1,0
"40",2,0,0,0,1,1
"41",4,1,1,1,1,0
"42",3,0,0,1,1,1
"43",3,1,0,1,1,0
"44",3,1,1,0,0,1
"45",3,0,1,1,1,0
"46",1,0,0,0,1,0
"47",1,0,0,1,0,0
"48",1,0,0,0,1,0
"49",1,1,0,0,0,0
"50",2,1,0,0,0,1
