"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,1,0
"2",3,0,1,1,0,1
"3",3,1,1,0,0,1
"4",4,1,1,1,1,0
"5",2,0,0,1,1,0
"6",4,1,1,1,0,1
"7",3,1,1,0,1,0
"8",3,0,1,1,0,1
"9",4,0,1,1,1,1
"10",2,0,1,0,0,1
"11",1,1,0,0,0,0
"12",1,0,0,0,1,0
"13",3,1,1,0,1,0
"14",3,0,1,1,1,0
"15",3,1,1,0,1,0
"16",5,1,1,1,1,1
"17",3,1,0,1,0,1
"18",4,0,1,1,1,1
"19",3,1,1,1,0,0
"20",3,0,1,0,1,1
"21",1,0,0,1,0,0
"22",3,0,1,1,1,0
"23",3,1,1,0,0,1
"24",3,1,0,1,1,0
"25",2,0,1,0,0,1
"26",0,0,0,0,0,0
"27",2,1,0,0,1,0
"28",4,1,1,1,1,0
"29",2,0,1,1,0,0
"30",2,0,1,0,0,1
"31",4,1,1,1,0,1
"32",1,0,0,1,0,0
"33",2,0,1,0,1,0
"34",1,1,0,0,0,0
"35",3,0,1,0,1,1
"36",2,0,1,0,1,0
"37",3,0,1,0,1,1
"38",3,1,1,1,0,0
"39",4,1,1,0,1,1
"40",3,1,1,0,0,1
"41",4,0,1,1,1,1
"42",2,0,0,0,1,1
"43",2,0,1,1,0,0
"44",2,0,0,1,1,0
"45",2,0,1,0,1,0
"46",2,1,0,0,0,1
"47",1,0,1,0,0,0
"48",2,0,0,1,0,1
"49",1,0,0,0,1,0
"50",4,1,0,1,1,1
