"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,0,1,1,1
"2",1,1,0,0,0,0
"3",4,1,0,1,1,1
"4",3,0,1,1,1,0
"5",3,1,1,0,1,0
"6",3,1,1,0,1,0
"7",1,0,0,0,1,0
"8",4,1,1,1,0,1
"9",3,1,1,0,0,1
"10",3,1,0,1,0,1
"11",3,1,0,1,1,0
"12",3,1,1,1,0,0
"13",2,1,1,0,0,0
"14",3,1,0,0,1,1
"15",4,1,1,0,1,1
"16",2,1,1,0,0,0
"17",4,1,1,1,1,0
"18",2,0,0,1,1,0
"19",2,1,0,1,0,0
"20",2,0,1,0,1,0
"21",2,1,0,0,0,1
"22",2,0,0,1,0,1
"23",3,0,0,1,1,1
"24",2,0,1,1,0,0
"25",2,0,0,1,1,0
"26",4,1,0,1,1,1
"27",4,1,1,0,1,1
"28",2,1,1,0,0,0
"29",3,1,1,0,1,0
"30",1,1,0,0,0,0
"31",1,1,0,0,0,0
"32",3,0,0,1,1,1
"33",1,0,0,1,0,0
"34",1,1,0,0,0,0
"35",3,1,1,0,0,1
"36",3,1,0,1,0,1
"37",3,1,1,1,0,0
"38",2,0,1,1,0,0
"39",1,0,0,0,1,0
"40",3,1,1,1,0,0
"41",3,0,1,1,1,0
"42",3,1,1,1,0,0
"43",3,0,0,1,1,1
"44",3,0,1,1,1,0
"45",3,0,1,1,1,0
"46",2,0,0,1,0,1
"47",3,0,1,1,0,1
"48",3,1,0,0,1,1
"49",1,0,1,0,0,0
"50",2,1,0,0,0,1
