"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,1,0
"2",1,0,0,0,0,1
"3",2,0,0,0,1,1
"4",1,0,0,1,0,0
"5",0,0,0,0,0,0
"6",2,1,0,1,0,0
"7",3,1,0,1,0,1
"8",4,1,1,0,1,1
"9",2,0,1,0,0,1
"10",3,0,1,1,0,1
"11",2,0,1,1,0,0
"12",2,0,0,1,1,0
"13",2,0,0,0,1,1
"14",1,0,1,0,0,0
"15",2,0,0,0,1,1
"16",4,0,1,1,1,1
"17",2,1,1,0,0,0
"18",1,0,0,1,0,0
"19",4,1,1,1,1,0
"20",3,0,1,0,1,1
"21",3,1,0,1,1,0
"22",2,0,0,0,1,1
"23",4,1,0,1,1,1
"24",3,1,0,1,1,0
"25",4,1,1,1,1,0
"26",3,1,1,1,0,0
"27",1,0,0,0,0,1
"28",3,0,1,1,0,1
"29",4,0,1,1,1,1
"30",2,0,1,0,1,0
"31",0,0,0,0,0,0
"32",3,1,0,0,1,1
"33",3,0,1,1,1,0
"34",2,0,1,0,0,1
"35",3,0,1,1,0,1
"36",1,0,1,0,0,0
"37",2,0,1,0,0,1
"38",3,0,0,1,1,1
"39",3,0,1,1,0,1
"40",5,1,1,1,1,1
"41",2,0,0,1,1,0
"42",3,1,0,1,0,1
"43",4,0,1,1,1,1
"44",2,1,0,1,0,0
"45",2,1,0,0,1,0
"46",1,1,0,0,0,0
"47",1,0,0,0,1,0
"48",2,0,0,0,1,1
"49",5,1,1,1,1,1
"50",0,0,0,0,0,0
