"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,1,1,1,0,0,0,0,0,0
"2",3,1,1,1,0,0,0,0,0,0,0
"3",3,1,0,1,1,0,0,0,0,0,0
"4",4,1,1,0,1,1,0,0,0,0,0
"5",2,0,0,1,1,0,0,0,0,0,0
"6",3,1,1,0,1,0,0,0,0,0,0
"7",2,0,0,1,1,0,0,0,0,0,0
"8",2,0,0,0,1,1,0,0,0,0,0
"9",4,1,0,1,1,1,0,0,0,0,0
"10",2,1,0,1,0,0,0,0,0,0,0
"11",2,0,1,0,1,0,0,0,0,0,0
"12",3,1,1,1,0,0,0,0,0,0,0
"13",5,1,1,1,1,1,0,0,0,0,0
"14",3,1,0,1,1,0,0,0,0,0,0
"15",3,0,1,1,1,0,0,0,0,0,0
"16",2,1,1,0,0,0,0,0,0,0,0
"17",2,1,0,0,1,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0
"19",4,1,1,0,1,1,0,0,0,0,0
"20",1,1,0,0,0,0,0,0,0,0,0
"21",3,1,0,1,1,0,0,0,0,0,0
"22",2,1,1,0,0,0,0,0,0,0,0
"23",2,1,0,0,1,0,0,0,0,0,0
"24",1,0,0,0,0,1,0,0,0,0,0
"25",2,0,1,0,1,0,0,0,0,0,0
"26",4,1,1,1,1,0,0,0,0,0,0
"27",4,0,1,1,1,1,0,0,0,0,0
"28",2,0,0,1,0,1,0,0,0,0,0
"29",2,0,0,0,1,1,0,0,0,0,0
"30",3,0,0,1,1,1,0,0,0,0,0
"31",2,1,0,0,0,1,0,0,0,0,0
"32",4,1,1,1,1,0,0,0,0,0,0
"33",2,1,0,0,1,0,0,0,0,0,0
"34",4,1,1,0,1,1,0,0,0,0,0
"35",2,1,1,0,0,0,0,0,0,0,0
"36",4,0,1,1,1,1,0,0,0,0,0
"37",2,0,1,0,1,0,0,0,0,0,0
"38",1,0,0,0,1,0,0,0,0,0,0
"39",5,1,1,1,1,1,0,0,0,0,0
"40",2,0,1,0,0,1,0,0,0,0,0
"41",2,0,1,1,0,0,0,0,0,0,0
"42",4,1,1,1,0,1,0,0,0,0,0
"43",2,1,0,0,0,1,0,0,0,0,0
"44",1,1,0,0,0,0,0,0,0,0,0
"45",3,1,0,0,1,1,0,0,0,0,0
"46",3,0,1,0,1,1,0,0,0,0,0
"47",3,0,1,1,1,0,0,0,0,0,0
"48",2,0,0,0,1,1,0,0,0,0,0
"49",3,0,0,1,1,1,0,0,0,0,0
"50",2,1,0,0,0,1,0,0,0,0,0
