"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,0,0,1,1,0,1,0,1,1,1
"2",5,1,0,0,1,1,0,1,0,1,0
"3",6,0,1,1,0,0,1,1,0,1,1
"4",7,1,1,1,1,1,1,0,0,1,0
"5",2,0,1,0,0,0,1,0,0,0,0
"6",5,1,0,1,1,0,1,1,0,0,0
"7",5,1,1,1,0,0,1,0,0,0,1
"8",4,1,1,0,0,1,0,0,1,0,0
"9",4,0,0,1,1,1,0,0,1,0,0
"10",2,0,0,1,0,1,0,0,0,0,0
"11",4,1,1,0,1,0,0,0,0,0,1
"12",7,1,1,1,0,1,0,1,0,1,1
"13",8,1,1,1,1,1,1,1,0,0,1
"14",6,1,1,0,1,0,1,1,0,0,1
"15",9,1,1,1,0,1,1,1,1,1,1
"16",5,0,0,0,1,1,0,1,1,0,1
"17",5,1,0,1,0,0,1,1,0,1,0
"18",5,1,1,0,0,0,1,1,0,1,0
"19",8,1,1,1,1,1,0,1,1,0,1
"20",5,0,0,1,1,0,0,1,1,1,0
"21",6,0,1,1,1,0,1,0,1,0,1
"22",4,1,1,0,0,0,0,1,0,1,0
"23",7,0,0,0,1,1,1,1,1,1,1
"24",7,1,1,0,1,0,1,0,1,1,1
"25",2,0,0,1,0,1,0,0,0,0,0
"26",4,0,1,0,1,1,0,0,0,1,0
"27",6,1,1,1,0,0,0,1,1,0,1
"28",5,0,0,0,1,0,0,1,1,1,1
"29",5,0,1,0,0,1,0,1,1,0,1
"30",6,1,0,0,0,1,0,1,1,1,1
"31",5,1,0,0,1,1,1,0,0,0,1
"32",2,0,0,0,1,0,1,0,0,0,0
"33",2,0,0,0,0,0,1,0,0,0,1
"34",4,0,0,0,1,0,1,0,0,1,1
"35",8,1,1,0,1,1,1,1,1,0,1
"36",4,1,0,0,0,1,1,1,0,0,0
"37",5,1,0,1,0,1,0,0,0,1,1
"38",5,1,0,1,0,0,1,0,1,1,0
"39",6,1,1,0,0,0,1,0,1,1,1
"40",3,1,0,0,0,0,0,0,1,1,0
"41",5,0,1,0,1,1,1,1,0,0,0
"42",4,1,1,0,1,1,0,0,0,0,0
"43",4,0,1,0,1,1,0,0,0,1,0
"44",3,0,0,0,0,1,1,0,0,0,1
"45",6,1,0,1,1,1,1,1,0,0,0
"46",4,1,0,0,0,1,1,1,0,0,0
"47",7,1,1,1,0,0,1,1,1,1,0
"48",3,0,1,1,0,0,0,0,0,0,1
"49",5,1,1,0,1,0,0,1,0,0,1
"50",6,0,0,0,0,1,1,1,1,1,1
