"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",6,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"2",5,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"3",6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"4",6,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"5",8,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"6",7,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"7",3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"8",7,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"9",3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10",3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"11",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"12",4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"13",4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"14",6,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
"15",5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"16",4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"17",5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"18",4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"19",6,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
"20",6,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"21",6,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"22",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"23",5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"24",5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"25",4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"26",8,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"27",5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"28",4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"29",8,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"30",6,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"31",4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"32",6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"33",5,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"34",6,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"35",7,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"36",6,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"37",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"38",6,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
"39",8,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"40",4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"41",6,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"42",3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"43",8,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"44",7,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"45",5,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"46",6,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"47",5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"48",4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"49",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"50",6,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
