"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,0,0,0,0,1,1,1,1
"2",3,0,1,0,0,1,0,0,0,0,1
"3",2,0,1,0,0,0,0,1,0,0,0
"4",4,1,1,0,0,0,0,1,1,0,0
"5",6,0,1,1,0,1,0,0,1,1,1
"6",4,0,0,0,0,1,1,0,1,1,0
"7",6,1,1,0,1,1,1,0,0,0,1
"8",6,1,1,1,0,0,1,1,0,1,0
"9",4,0,1,1,0,0,0,0,1,0,1
"10",6,1,1,0,1,0,0,1,0,1,1
"11",4,0,1,1,0,0,0,0,1,1,0
"12",6,1,0,0,1,0,1,1,0,1,1
"13",7,1,1,0,1,1,0,0,1,1,1
"14",4,1,1,0,0,0,1,1,0,0,0
"15",6,1,1,0,1,1,1,0,0,0,1
"16",3,0,0,1,1,0,0,0,0,1,0
"17",6,1,0,0,1,0,1,1,0,1,1
"18",6,0,1,1,1,0,1,0,1,0,1
"19",7,0,1,1,1,1,1,1,0,1,0
"20",3,0,0,0,1,1,0,0,1,0,0
"21",5,1,0,0,1,0,0,1,0,1,1
"22",5,1,1,1,1,0,0,1,0,0,0
"23",5,0,1,1,1,0,0,0,0,1,1
"24",6,1,0,0,1,0,0,1,1,1,1
"25",6,0,1,0,0,1,1,1,1,0,1
"26",4,1,0,0,0,1,0,0,0,1,1
"27",5,0,1,0,1,0,1,1,1,0,0
"28",5,0,1,0,1,0,1,1,0,1,0
"29",6,0,1,1,0,1,0,0,1,1,1
"30",4,0,0,0,1,1,0,1,1,0,0
"31",3,0,0,1,1,0,1,0,0,0,0
"32",3,1,0,0,1,0,0,1,0,0,0
"33",4,0,1,0,1,0,0,1,1,0,0
"34",6,0,1,0,1,0,1,1,1,1,0
"35",6,1,1,0,1,1,1,0,0,1,0
"36",6,1,0,1,1,0,0,1,1,1,0
"37",6,0,1,1,0,1,0,1,1,1,0
"38",5,0,0,0,0,1,0,1,1,1,1
"39",3,1,0,1,0,0,0,1,0,0,0
"40",4,1,0,0,0,0,1,0,0,1,1
"41",7,1,0,1,1,0,1,1,1,0,1
"42",3,0,0,1,0,1,0,0,1,0,0
"43",4,0,0,1,1,1,1,0,0,0,0
"44",7,0,1,1,1,1,0,1,1,0,1
"45",5,1,0,1,0,0,1,0,0,1,1
"46",5,1,0,0,1,0,0,1,1,0,1
"47",3,0,0,1,0,0,0,1,0,0,1
"48",4,0,1,0,0,0,1,1,0,0,1
"49",4,1,0,1,0,0,0,0,1,0,1
"50",6,0,0,1,1,0,1,0,1,1,1
