"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,1,0,1,0,1,0,0,0,0,0
"2",5,1,0,0,1,0,0,1,1,1,0
"3",2,0,0,0,0,0,1,0,0,1,0
"4",8,1,1,0,1,1,1,1,0,1,1
"5",5,1,1,1,0,0,1,0,1,0,0
"6",1,1,0,0,0,0,0,0,0,0,0
"7",2,0,0,0,0,0,0,0,1,1,0
"8",2,0,1,0,0,0,1,0,0,0,0
"9",5,0,0,0,1,1,0,1,1,0,1
"10",6,0,1,1,0,0,1,1,0,1,1
"11",4,0,0,0,0,1,1,0,0,1,1
"12",8,1,0,1,1,0,1,1,1,1,1
"13",7,0,0,1,1,1,1,1,1,0,1
"14",5,0,0,1,1,1,1,0,0,1,0
"15",4,1,0,0,1,1,0,1,0,0,0
"16",2,0,1,0,1,0,0,0,0,0,0
"17",4,0,0,0,1,0,0,1,1,1,0
"18",5,1,0,0,0,1,1,0,1,0,1
"19",5,0,1,0,1,0,1,0,0,1,1
"20",6,0,1,1,0,1,0,1,1,1,0
"21",6,1,0,1,0,1,1,0,1,0,1
"22",7,0,1,1,1,1,1,0,0,1,1
"23",6,1,0,1,0,1,1,1,1,0,0
"24",4,0,1,1,0,0,1,0,0,1,0
"25",5,0,1,1,0,0,0,1,1,0,1
"26",5,1,1,0,1,1,1,0,0,0,0
"27",4,0,1,1,1,0,0,0,1,0,0
"28",5,1,1,1,0,1,0,0,1,0,0
"29",5,1,0,0,1,1,0,1,1,0,0
"30",3,1,0,0,1,0,0,0,0,1,0
"31",4,0,0,0,0,1,0,1,0,1,1
"32",3,1,0,0,1,0,0,0,0,0,1
"33",5,0,1,0,1,0,1,1,0,0,1
"34",4,0,0,0,1,1,1,0,1,0,0
"35",5,0,1,0,0,1,1,0,1,0,1
"36",5,1,0,1,0,1,1,0,0,1,0
"37",5,1,1,1,0,1,1,0,0,0,0
"38",5,1,1,0,0,1,1,0,1,0,0
"39",6,1,1,0,1,1,1,0,0,0,1
"40",4,1,1,0,1,1,0,0,0,0,0
"41",7,1,1,1,1,0,1,1,0,1,0
"42",4,1,0,0,0,1,0,1,0,0,1
"43",7,1,1,1,0,0,1,1,0,1,1
"44",6,0,0,1,1,1,1,1,1,0,0
"45",6,1,0,0,1,0,0,1,1,1,1
"46",7,1,1,1,1,1,0,1,0,0,1
"47",5,1,0,1,1,0,0,1,0,1,0
"48",3,0,1,0,0,0,0,1,0,1,0
"49",2,0,0,1,0,0,0,0,0,0,1
"50",5,1,0,1,1,1,1,0,0,0,0
