"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1
"2",8,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"3",10,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0
"4",13,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1
"5",9,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
"6",12,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
"7",11,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1
"8",12,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"9",8,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
"10",10,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
"11",10,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
"12",10,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
"13",14,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
"14",8,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"15",14,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"16",10,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"17",10,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1
"18",10,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1
"19",10,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"20",8,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"21",10,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
"22",10,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
"23",14,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0
"24",13,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
"25",8,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
"26",10,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
"27",12,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1
"28",8,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"29",8,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0
"30",10,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0
"31",8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1
"32",11,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0
"33",7,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
"34",9,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
"35",7,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"36",8,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
"37",12,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1
"38",11,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"39",12,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
"40",8,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
"41",15,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"42",11,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
"43",8,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
"44",11,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0
"45",10,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
"46",12,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0
"47",12,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
"48",9,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
"49",11,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1
"50",12,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1
