"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,1,0
"2",3,1,1,1,0,0
"3",3,0,1,1,0,1
"4",3,1,1,1,0,0
"5",3,1,1,0,0,1
"6",3,1,1,0,1,0
"7",2,0,0,1,1,0
"8",2,1,0,0,1,0
"9",2,0,0,1,1,0
"10",2,0,0,1,0,1
"11",1,0,0,0,1,0
"12",4,1,1,0,1,1
"13",5,1,1,1,1,1
"14",1,0,1,0,0,0
"15",2,0,0,1,1,0
"16",2,0,1,0,0,1
"17",2,0,0,1,1,0
"18",2,1,0,0,0,1
"19",3,0,1,1,0,1
"20",1,0,0,0,0,1
"21",3,0,1,1,1,0
"22",3,0,1,0,1,1
"23",2,1,1,0,0,0
"24",1,0,0,0,1,0
"25",3,1,1,0,0,1
"26",4,1,0,1,1,1
"27",2,1,0,0,0,1
"28",3,1,0,1,0,1
"29",2,1,1,0,0,0
"30",2,0,0,1,0,1
"31",4,1,0,1,1,1
"32",5,1,1,1,1,1
"33",4,1,0,1,1,1
"34",3,0,1,0,1,1
"35",3,1,1,0,1,0
"36",1,0,0,0,1,0
"37",0,0,0,0,0,0
"38",1,0,0,0,1,0
"39",4,0,1,1,1,1
"40",4,1,0,1,1,1
"41",3,1,1,0,1,0
"42",2,0,0,1,0,1
"43",4,1,1,1,1,0
"44",1,1,0,0,0,0
"45",4,0,1,1,1,1
"46",1,0,0,0,1,0
"47",2,1,0,1,0,0
"48",4,1,1,1,0,1
"49",1,0,0,0,1,0
"50",4,1,1,1,1,0
