"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",1,0,0,0,0,1
"3",4,1,1,1,0,1
"4",3,0,1,1,0,1
"5",2,0,0,1,0,1
"6",2,0,0,1,0,1
"7",4,1,1,1,0,1
"8",3,0,0,1,1,1
"9",2,0,0,0,1,1
"10",3,0,1,1,0,1
"11",2,0,1,0,0,1
"12",1,0,1,0,0,0
"13",3,1,0,1,0,1
"14",3,1,1,1,0,0
"15",3,0,1,0,1,1
"16",3,1,1,1,0,0
"17",3,0,1,1,0,1
"18",2,0,0,0,1,1
"19",2,1,1,0,0,0
"20",3,1,0,1,0,1
"21",4,1,0,1,1,1
"22",2,0,0,1,1,0
"23",4,1,1,1,1,0
"24",2,0,1,0,0,1
"25",2,0,0,0,1,1
"26",3,0,1,1,1,0
"27",3,1,1,1,0,0
"28",3,1,0,1,1,0
"29",2,0,0,1,0,1
"30",3,0,1,0,1,1
"31",3,1,0,0,1,1
"32",2,0,1,0,1,0
"33",3,0,1,1,0,1
"34",4,1,1,0,1,1
"35",4,1,1,1,1,0
"36",1,0,0,0,1,0
"37",2,1,0,0,0,1
"38",3,1,1,1,0,0
"39",2,1,0,0,1,0
"40",2,1,1,0,0,0
"41",2,1,0,0,1,0
"42",2,0,0,0,1,1
"43",3,1,0,1,0,1
"44",1,0,0,1,0,0
"45",2,1,0,0,0,1
"46",4,0,1,1,1,1
"47",2,1,0,0,0,1
"48",3,0,1,0,1,1
"49",3,1,0,1,0,1
"50",5,1,1,1,1,1
