"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,1,0,1,1,1,0,1,0,0
"2",3,0,0,0,0,1,1,0,1,0,0
"3",6,1,0,1,0,0,1,1,0,1,1
"4",7,1,0,1,1,1,0,0,1,1,1
"5",4,1,1,0,0,0,0,1,0,0,1
"6",3,0,0,0,0,0,1,1,1,0,0
"7",5,1,1,0,0,1,0,1,0,0,1
"8",6,1,0,1,1,1,0,1,0,1,0
"9",6,1,1,0,1,0,1,0,0,1,1
"10",6,0,1,0,1,1,1,1,0,1,0
"11",3,0,0,0,1,1,1,0,0,0,0
"12",7,1,1,1,1,0,1,1,1,0,0
"13",3,1,1,0,1,0,0,0,0,0,0
"14",4,0,0,0,1,0,1,1,1,0,0
"15",3,0,0,1,0,0,1,0,1,0,0
"16",6,1,1,1,1,1,0,1,0,0,0
"17",4,0,1,1,0,0,1,0,0,0,1
"18",7,0,0,1,0,1,1,1,1,1,1
"19",7,1,1,1,0,0,1,1,0,1,1
"20",6,1,0,1,0,1,0,1,1,1,0
"21",6,1,1,1,1,0,1,1,0,0,0
"22",7,1,0,1,1,1,1,0,1,1,0
"23",4,1,0,1,0,0,0,0,1,0,1
"24",7,1,1,1,1,1,1,0,1,0,0
"25",4,1,0,1,0,0,0,0,0,1,1
"26",5,1,1,0,1,0,1,1,0,0,0
"27",7,0,1,0,1,1,1,1,1,1,0
"28",3,0,1,1,1,0,0,0,0,0,0
"29",4,0,1,0,0,1,1,0,0,0,1
"30",4,1,1,0,0,0,0,1,1,0,0
"31",5,0,1,1,1,0,0,1,1,0,0
"32",5,0,1,1,0,1,0,0,0,1,1
"33",6,1,1,1,0,1,0,0,0,1,1
"34",7,1,1,0,0,1,0,1,1,1,1
"35",6,0,0,1,1,0,1,1,1,0,1
"36",5,0,1,0,1,1,0,0,1,0,1
"37",7,0,0,1,1,0,1,1,1,1,1
"38",7,1,1,1,1,1,1,0,0,1,0
"39",5,1,1,1,0,0,0,1,1,0,0
"40",4,0,0,0,0,1,1,1,1,0,0
"41",6,0,0,1,1,0,1,1,0,1,1
"42",5,1,0,0,1,0,1,1,0,1,0
"43",7,1,0,1,1,1,1,1,1,0,0
"44",7,1,0,0,1,1,1,1,1,1,0
"45",6,1,1,0,0,1,1,1,0,0,1
"46",4,1,0,1,0,1,0,1,0,0,0
"47",5,1,0,1,0,0,1,1,0,1,0
"48",5,0,0,1,1,1,0,1,0,1,0
"49",4,0,0,0,1,1,0,0,1,1,0
"50",5,0,1,1,0,0,0,1,1,0,1
