"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",0,0,0,0,0,0
"2",4,1,1,1,0,1
"3",3,1,1,1,0,0
"4",3,0,1,0,1,1
"5",3,0,1,1,1,0
"6",4,1,1,1,1,0
"7",2,1,1,0,0,0
"8",4,1,1,1,1,0
"9",2,0,0,0,1,1
"10",2,0,0,1,0,1
"11",1,0,0,0,0,1
"12",2,1,0,1,0,0
"13",2,1,0,0,1,0
"14",4,0,1,1,1,1
"15",3,1,0,1,1,0
"16",3,0,1,1,1,0
"17",4,0,1,1,1,1
"18",1,0,0,0,1,0
"19",1,0,0,1,0,0
"20",2,0,1,0,1,0
"21",3,1,0,1,0,1
"22",3,0,1,1,0,1
"23",3,1,0,1,0,1
"24",4,1,1,0,1,1
"25",2,0,1,1,0,0
"26",1,0,0,1,0,0
"27",3,1,1,1,0,0
"28",3,1,0,0,1,1
"29",2,1,0,1,0,0
"30",5,1,1,1,1,1
"31",2,0,1,1,0,0
"32",2,0,0,1,1,0
"33",2,1,0,0,0,1
"34",3,0,1,1,0,1
"35",3,0,1,0,1,1
"36",3,0,1,0,1,1
"37",3,1,0,1,1,0
"38",2,0,1,0,0,1
"39",3,0,1,1,0,1
"40",3,1,0,1,0,1
"41",1,1,0,0,0,0
"42",3,0,1,0,1,1
"43",0,0,0,0,0,0
"44",3,1,1,0,0,1
"45",4,1,1,1,0,1
"46",1,0,0,0,0,1
"47",0,0,0,0,0,0
"48",2,1,0,0,0,1
"49",2,1,1,0,0,0
"50",2,1,0,0,1,0
