"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
"2",8,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
"3",12,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1
"4",10,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
"5",9,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"6",11,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0
"7",9,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
"8",7,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
"9",11,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
"10",8,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
"11",14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
"12",7,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
"13",9,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
"14",8,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"15",10,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"16",15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
"17",10,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
"18",11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"19",12,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
"20",14,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
"21",8,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"22",9,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1
"23",11,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
"24",10,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1
"25",9,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
"26",11,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1
"27",10,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0
"28",10,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
"29",13,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0
"30",10,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0
"31",13,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1
"32",13,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1
"33",11,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
"34",15,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
"35",12,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1
"36",9,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
"37",7,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"38",7,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
"39",13,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"40",11,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0
"41",11,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"42",13,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"43",10,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0
"44",12,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"45",10,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
"46",9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"47",11,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0
"48",12,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1
"49",11,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
"50",10,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1
