"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",5,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"2",6,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
"3",6,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"4",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"6",4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"7",6,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"8",6,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"9",3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"10",8,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"11",4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"12",7,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"13",7,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"14",5,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"15",5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"16",4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"17",9,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"18",5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"19",3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"20",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"21",6,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"22",6,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"23",7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"24",4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"25",6,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"26",4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"27",4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"28",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"29",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"30",5,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"31",6,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"32",5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"33",8,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"34",4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"35",3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"36",4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"37",4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"38",7,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"39",5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"40",6,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"41",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"42",5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"43",3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"44",5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
"45",3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"46",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"47",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"48",4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"49",5,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"50",6,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
