"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,0,0,1,0,1,1,1,0,0
"2",5,1,1,0,1,1,0,1,0,0,0
"3",6,0,0,1,0,1,1,1,1,1,0
"4",4,1,0,1,1,0,0,1,0,0,0
"5",3,0,0,0,0,0,1,1,0,1,0
"6",5,0,0,1,0,1,1,0,0,1,1
"7",6,0,1,0,1,1,0,0,1,1,1
"8",5,0,0,0,0,1,1,1,1,1,0
"9",3,0,0,1,0,0,0,1,1,0,0
"10",6,1,1,0,0,1,1,1,1,0,0
"11",4,1,0,0,0,0,1,1,0,0,1
"12",6,0,0,0,0,1,1,1,1,1,1
"13",6,0,0,1,1,1,1,1,0,1,0
"14",4,0,1,1,0,1,0,0,0,1,0
"15",5,1,0,1,0,1,0,0,1,1,0
"16",6,1,1,1,0,1,1,0,1,0,0
"17",4,0,1,0,0,1,0,0,0,1,1
"18",5,1,0,0,0,1,1,1,0,0,1
"19",6,1,0,0,1,1,1,1,0,1,0
"20",7,1,1,1,1,0,0,0,1,1,1
"21",6,1,1,1,0,0,0,1,1,1,0
"22",5,0,1,1,1,0,0,0,1,1,0
"23",4,0,0,0,1,1,1,0,0,0,1
"24",4,0,0,1,0,0,1,0,1,1,0
"25",5,0,1,0,1,0,1,1,1,0,0
"26",2,0,0,1,0,1,0,0,0,0,0
"27",4,0,1,0,1,0,0,0,0,1,1
"28",5,1,0,0,0,0,1,1,1,1,0
"29",7,0,1,1,1,0,1,0,1,1,1
"30",5,1,0,1,1,0,0,0,1,1,0
"31",6,0,1,1,0,1,0,1,0,1,1
"32",5,0,1,0,1,0,0,1,1,0,1
"33",7,1,1,1,0,0,1,1,1,0,1
"34",7,1,1,1,1,1,0,1,1,0,0
"35",6,1,1,0,1,1,0,0,1,1,0
"36",7,1,1,0,1,1,1,0,1,0,1
"37",3,1,0,0,0,1,0,0,0,1,0
"38",4,1,0,0,0,1,0,0,1,0,1
"39",3,0,0,0,1,0,0,0,1,1,0
"40",5,1,1,1,1,0,0,1,0,0,0
"41",6,0,1,1,1,1,0,0,1,0,1
"42",3,1,0,1,0,0,1,0,0,0,0
"43",3,0,0,0,0,1,1,0,0,0,1
"44",3,1,0,0,0,1,0,0,0,1,0
"45",3,0,1,0,1,0,0,1,0,0,0
"46",4,1,0,0,0,1,1,0,0,0,1
"47",6,1,1,1,1,0,0,0,0,1,1
"48",2,0,0,0,0,1,0,0,0,1,0
"49",5,0,1,0,1,0,0,0,1,1,1
"50",4,1,0,1,0,1,0,1,0,0,0
