"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,1,0
"2",2,0,1,1,0,0
"3",2,0,1,0,1,0
"4",4,1,1,1,0,1
"5",3,0,0,1,1,1
"6",2,0,0,1,0,1
"7",4,1,1,1,1,0
"8",2,1,0,0,0,1
"9",2,0,1,0,0,1
"10",3,0,1,1,1,0
"11",3,1,0,1,0,1
"12",3,0,1,1,0,1
"13",3,1,1,1,0,0
"14",3,0,1,1,1,0
"15",2,1,0,0,0,1
"16",1,0,0,0,0,1
"17",1,1,0,0,0,0
"18",4,1,1,1,0,1
"19",2,0,0,1,0,1
"20",0,0,0,0,0,0
"21",3,1,0,1,0,1
"22",3,0,1,1,0,1
"23",2,1,0,0,0,1
"24",4,1,1,1,1,0
"25",1,1,0,0,0,0
"26",2,0,1,0,0,1
"27",3,1,1,0,1,0
"28",3,0,1,1,1,0
"29",3,1,1,0,0,1
"30",4,0,1,1,1,1
"31",1,0,0,0,0,1
"32",2,0,1,1,0,0
"33",2,1,0,0,0,1
"34",0,0,0,0,0,0
"35",3,0,0,1,1,1
"36",3,1,1,0,0,1
"37",3,1,0,1,1,0
"38",2,1,0,1,0,0
"39",3,1,0,1,1,0
"40",5,1,1,1,1,1
"41",2,1,0,1,0,0
"42",2,1,0,0,0,1
"43",3,0,1,1,1,0
"44",4,1,1,1,0,1
"45",2,0,0,1,1,0
"46",2,1,0,0,0,1
"47",1,0,0,0,0,1
"48",1,0,0,0,1,0
"49",3,0,1,0,1,1
"50",3,1,0,0,1,1
