"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",3,0,0,1,1,1
"3",2,1,0,1,0,0
"4",1,1,0,0,0,0
"5",2,1,0,0,0,1
"6",0,0,0,0,0,0
"7",2,0,1,0,1,0
"8",4,1,1,0,1,1
"9",2,1,0,0,0,1
"10",2,0,1,0,0,1
"11",3,0,1,1,1,0
"12",3,0,1,1,1,0
"13",2,0,1,0,1,0
"14",3,0,1,1,1,0
"15",1,0,0,1,0,0
"16",1,0,0,0,1,0
"17",2,0,1,0,1,0
"18",3,1,1,0,1,0
"19",0,0,0,0,0,0
"20",3,1,1,0,1,0
"21",2,1,1,0,0,0
"22",3,1,0,1,0,1
"23",5,1,1,1,1,1
"24",1,0,1,0,0,0
"25",2,0,0,0,1,1
"26",3,1,0,1,1,0
"27",1,0,1,0,0,0
"28",1,1,0,0,0,0
"29",1,0,1,0,0,0
"30",2,0,1,1,0,0
"31",2,1,0,0,1,0
"32",1,0,0,1,0,0
"33",1,1,0,0,0,0
"34",0,0,0,0,0,0
"35",3,1,1,0,0,1
"36",2,0,1,0,0,1
"37",2,1,0,0,1,0
"38",1,1,0,0,0,0
"39",1,0,0,0,0,1
"40",3,1,1,0,0,1
"41",3,0,0,1,1,1
"42",4,0,1,1,1,1
"43",4,1,1,1,0,1
"44",2,0,1,0,0,1
"45",3,1,0,0,1,1
"46",3,1,1,0,1,0
"47",3,0,0,1,1,1
"48",2,0,1,0,1,0
"49",4,1,1,1,1,0
"50",2,1,0,0,1,0
