"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"5",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"9",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"10",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"11",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"12",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"13",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"17",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"19",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"20",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"23",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"27",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"28",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"29",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"30",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"31",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"32",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"33",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"35",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"37",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"38",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"40",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"42",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"43",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"45",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"46",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"48",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"50",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
