"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1
"2",11,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"3",14,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"4",12,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0
"5",10,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
"6",8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"7",13,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
"8",14,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
"9",7,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
"10",11,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1
"11",13,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
"12",11,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1
"13",14,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1
"14",13,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
"15",6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"16",10,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0
"17",8,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
"18",11,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"19",12,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
"20",11,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"21",11,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"22",11,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
"23",13,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
"24",10,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1
"25",10,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0
"26",8,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"27",7,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"28",10,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0
"29",9,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
"30",11,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"31",7,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
"32",12,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
"33",11,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0
"34",8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
"35",12,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
"36",14,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
"37",11,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0
"38",9,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
"39",10,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"40",11,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0
"41",6,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"42",6,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"43",8,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"44",15,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"45",11,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
"46",13,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0
"47",10,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1
"48",8,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
"49",9,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
"50",10,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
