"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,0,1,1
"2",2,0,0,0,1,1
"3",5,1,1,1,1,1
"4",3,0,1,1,0,1
"5",5,1,1,1,1,1
"6",3,1,0,1,1,0
"7",1,0,1,0,0,0
"8",1,0,0,1,0,0
"9",1,0,0,0,1,0
"10",2,1,0,0,1,0
"11",2,0,0,1,1,0
"12",3,0,1,1,0,1
"13",4,1,1,0,1,1
"14",1,0,1,0,0,0
"15",3,1,1,1,0,0
"16",3,1,1,0,1,0
"17",4,1,1,0,1,1
"18",2,0,0,1,1,0
"19",2,1,0,0,0,1
"20",2,1,0,0,1,0
"21",2,0,1,1,0,0
"22",5,1,1,1,1,1
"23",1,0,0,0,1,0
"24",3,1,1,0,0,1
"25",4,1,1,0,1,1
"26",1,1,0,0,0,0
"27",1,1,0,0,0,0
"28",1,0,1,0,0,0
"29",2,1,1,0,0,0
"30",1,0,0,0,1,0
"31",3,0,1,0,1,1
"32",2,0,0,1,1,0
"33",4,1,1,0,1,1
"34",3,1,0,0,1,1
"35",4,1,0,1,1,1
"36",2,0,1,1,0,0
"37",3,1,0,1,1,0
"38",1,0,1,0,0,0
"39",3,1,0,1,1,0
"40",1,0,0,0,1,0
"41",3,0,1,1,1,0
"42",1,0,0,0,0,1
"43",2,0,0,1,1,0
"44",2,0,1,0,0,1
"45",4,1,1,1,0,1
"46",3,1,1,1,0,0
"47",2,1,0,0,1,0
"48",2,0,0,0,1,1
"49",4,1,0,1,1,1
"50",3,0,1,1,1,0
