"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"2",8,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"3",10,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
"4",12,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
"5",9,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0
"6",7,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"7",12,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
"8",10,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1
"9",13,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0
"10",9,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
"11",9,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"12",13,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1
"13",13,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"14",11,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1
"15",10,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
"16",10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
"17",14,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1
"18",13,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
"19",9,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1
"20",8,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"21",9,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
"22",7,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"23",6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
"24",6,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"25",12,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"26",9,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
"27",6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"28",10,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0
"29",15,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"30",8,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0
"31",10,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0
"32",13,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
"33",11,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0
"34",10,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"35",11,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
"36",12,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1
"37",7,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
"38",11,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1
"39",9,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
"40",10,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1
"41",10,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0
"42",12,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0
"43",9,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
"44",7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"45",9,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"46",12,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
"47",11,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"48",9,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"49",10,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
"50",12,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0
