"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,0,1
"2",4,1,0,1,1,1
"3",2,1,0,0,1,0
"4",2,0,0,0,1,1
"5",2,1,0,0,0,1
"6",3,1,1,1,0,0
"7",2,0,0,1,1,0
"8",2,1,0,1,0,0
"9",3,1,0,1,0,1
"10",4,0,1,1,1,1
"11",2,0,0,1,1,0
"12",2,1,0,1,0,0
"13",1,0,0,1,0,0
"14",4,1,1,0,1,1
"15",0,0,0,0,0,0
"16",3,1,1,0,1,0
"17",1,0,0,0,1,0
"18",3,1,1,0,0,1
"19",2,0,1,0,1,0
"20",1,1,0,0,0,0
"21",2,0,0,0,1,1
"22",2,0,0,1,0,1
"23",1,0,1,0,0,0
"24",2,0,0,1,1,0
"25",1,0,0,0,0,1
"26",2,1,0,0,1,0
"27",2,0,1,1,0,0
"28",1,0,0,0,1,0
"29",4,0,1,1,1,1
"30",4,1,1,0,1,1
"31",2,0,1,0,1,0
"32",2,1,0,0,1,0
"33",4,1,0,1,1,1
"34",2,0,1,1,0,0
"35",3,0,1,1,1,0
"36",1,0,0,0,0,1
"37",1,0,1,0,0,0
"38",2,0,0,0,1,1
"39",1,1,0,0,0,0
"40",3,0,1,0,1,1
"41",2,0,0,0,1,1
"42",3,1,1,0,0,1
"43",2,1,0,1,0,0
"44",3,1,0,0,1,1
"45",2,1,0,0,0,1
"46",1,1,0,0,0,0
"47",4,1,1,1,0,1
"48",2,0,0,1,1,0
"49",4,1,1,1,0,1
"50",4,1,1,0,1,1
