"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",5,1,1,1,1,1
"3",4,1,1,1,0,1
"4",1,0,0,0,1,0
"5",3,1,1,0,1,0
"6",1,0,0,1,0,0
"7",2,0,1,0,0,1
"8",2,1,0,1,0,0
"9",3,0,1,1,0,1
"10",1,1,0,0,0,0
"11",3,1,0,1,0,1
"12",2,0,0,1,0,1
"13",3,1,0,1,0,1
"14",4,1,0,1,1,1
"15",2,0,0,0,1,1
"16",2,0,1,0,0,1
"17",2,1,0,0,1,0
"18",1,0,0,0,0,1
"19",2,0,1,0,0,1
"20",4,1,1,1,0,1
"21",3,1,1,0,1,0
"22",3,1,0,1,1,0
"23",3,1,0,1,1,0
"24",3,1,1,0,1,0
"25",2,1,0,1,0,0
"26",2,0,0,1,1,0
"27",1,0,1,0,0,0
"28",3,0,1,1,1,0
"29",3,0,0,1,1,1
"30",3,1,1,1,0,0
"31",2,0,0,0,1,1
"32",2,0,0,1,1,0
"33",2,0,1,0,1,0
"34",2,1,0,0,0,1
"35",3,0,0,1,1,1
"36",2,0,1,0,0,1
"37",2,0,0,0,1,1
"38",5,1,1,1,1,1
"39",3,0,1,1,1,0
"40",1,0,0,0,1,0
"41",1,0,0,0,0,1
"42",1,0,0,1,0,0
"43",2,1,0,0,1,0
"44",3,1,0,1,1,0
"45",4,1,1,1,0,1
"46",0,0,0,0,0,0
"47",4,1,0,1,1,1
"48",2,1,0,0,0,1
"49",1,0,0,0,0,1
"50",4,1,0,1,1,1
