"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,1,0
"2",3,0,1,1,1,0
"3",3,1,1,1,0,0
"4",3,1,1,0,0,1
"5",2,1,0,0,0,1
"6",3,1,1,0,0,1
"7",3,1,1,0,1,0
"8",2,0,0,1,0,1
"9",4,1,1,1,0,1
"10",2,0,1,0,1,0
"11",3,1,1,0,1,0
"12",4,1,1,0,1,1
"13",3,1,1,0,1,0
"14",4,1,1,0,1,1
"15",1,1,0,0,0,0
"16",4,1,1,1,0,1
"17",2,0,1,1,0,0
"18",2,0,0,1,0,1
"19",4,0,1,1,1,1
"20",3,0,0,1,1,1
"21",2,1,1,0,0,0
"22",2,0,1,0,0,1
"23",1,0,0,0,0,1
"24",4,1,0,1,1,1
"25",4,1,1,1,0,1
"26",0,0,0,0,0,0
"27",2,0,1,0,0,1
"28",4,1,1,0,1,1
"29",2,1,0,0,1,0
"30",2,1,0,1,0,0
"31",3,0,0,1,1,1
"32",1,0,0,0,0,1
"33",1,0,0,1,0,0
"34",2,0,0,0,1,1
"35",3,1,0,1,0,1
"36",1,0,0,1,0,0
"37",2,0,0,0,1,1
"38",4,1,0,1,1,1
"39",3,0,1,1,0,1
"40",2,1,0,1,0,0
"41",3,1,0,1,0,1
"42",3,1,0,0,1,1
"43",1,0,0,1,0,0
"44",2,0,0,1,0,1
"45",3,0,1,0,1,1
"46",4,1,1,1,0,1
"47",0,0,0,0,0,0
"48",1,0,0,0,1,0
"49",2,0,0,1,1,0
"50",2,0,1,1,0,0
