"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,0,1
"2",2,0,1,0,0,1
"3",4,1,1,1,1,0
"4",3,1,0,0,1,1
"5",3,0,1,1,1,0
"6",1,0,0,0,1,0
"7",2,1,0,0,1,0
"8",4,0,1,1,1,1
"9",1,0,0,1,0,0
"10",3,0,1,1,1,0
"11",3,0,1,1,1,0
"12",2,0,1,1,0,0
"13",4,1,1,1,0,1
"14",4,1,0,1,1,1
"15",2,1,0,1,0,0
"16",3,1,1,0,1,0
"17",1,0,0,0,1,0
"18",3,0,1,0,1,1
"19",1,0,0,0,0,1
"20",5,1,1,1,1,1
"21",4,1,0,1,1,1
"22",2,0,1,0,1,0
"23",1,1,0,0,0,0
"24",3,0,1,1,1,0
"25",3,1,1,0,0,1
"26",3,0,1,1,0,1
"27",2,0,1,1,0,0
"28",2,1,0,0,1,0
"29",3,1,1,1,0,0
"30",3,1,0,1,0,1
"31",3,0,1,0,1,1
"32",0,0,0,0,0,0
"33",4,0,1,1,1,1
"34",1,1,0,0,0,0
"35",1,0,0,1,0,0
"36",2,1,1,0,0,0
"37",2,0,1,0,1,0
"38",4,1,0,1,1,1
"39",2,1,0,0,1,0
"40",3,0,1,1,0,1
"41",4,1,0,1,1,1
"42",2,0,1,0,1,0
"43",4,1,1,0,1,1
"44",1,1,0,0,0,0
"45",3,1,0,0,1,1
"46",3,0,1,0,1,1
"47",4,1,0,1,1,1
"48",1,0,1,0,0,0
"49",3,1,1,0,0,1
"50",2,1,1,0,0,0
